"","IRSTCI01CAM156N","CPGRLE01FRM657N","NBDEBIS","CSINFT02DEM460S","CPGRLE01DEM657N","IRSTCI01DEM156N","TRESEGDEM052N","DEULOCOSINOSTSAM","DEULOCOSIORSTM","CCRETT01GBM661N","CCUSSP01GBM650N","IRLTLT01GBM156N","CUSR0000SAD","PCU311212311212","PCU212210212210","DPCCRC1M027SBEA","MICH","EMVMACROINFLATION","PCU212322212322","CUSR0000SETB01","PCU311311","HQMCB100YR","HQMCB10YRP","HQMCB1YR","BAMLC0A2CAAEY","BAMLH0A3HYCEY","BAMLHYH0A3CMTRIV","DTP30A29","CPN3M","EMVMACROINTEREST","M2REAL","T3MFFM","T10Y2YM","T10Y3MM","T6MFFM"
"2010-07",0.002472,0.00080606483366901,0.0116683725690891,-0.07,-0.00121710583944886,0.004811,0.0117378930842773,-1.027679157035,-0.00595716996,-2.16482717794101,0.0366722129783694,-0.000919999999999997,0.00281628414182689,-0.0266211604095563,0.00542005420054203,0.00308676619149173,-0.002,0.77663,2,0.0281981638196145,1.70000000000002,0.0636,-0.00279999999999999,-0.0022,-0.0037401185770751,0.1244,0.022151490940955,0.000775000000000001,-5e-04,1.3755,-0.000706428499343992,-4e-04,-0.000899999999999998,-0.0023,2e-04
"2010-08",8.09999999999995e-05,-0.0015720553308573,-0.00182112505058685,0.001,0.00128388505454337,0.004256,-0.000814614985921724,-1.304018617144,-0.00990238095,-0.4692696011207,-0.0110426296866976,-0.002757,0.000521375205871699,-0.0154277699859747,0.0101078167115902,0.00343534940972434,-0.000999999999999997,-0.16541,1.90000000000001,0.0159283225485316,0.700000000000017,0.0614,-0.00300000000000001,-0.0015,-0.0029598814229249,0.123231818181818,0.0124065178527428,-0.00194772727272727,-2e-04,-0.0462699999999998,0.00436780448394258,-4e-04,-0.0021,-0.0031,0
"2010-09",0.002495,0.00189795442357114,0.00141901479829709,0.018,-0.00076838467082778,0.004536,0.00745628497133199,-1.44325301983601,-0.01071127273,0.574615258843608,0.033108283562711,-0.001059,-0.00099078105854189,-0.0156695156695158,0,0.00181773574805955,0,-0.1437,1.69999999999999,0.0128377042557397,2.19999999999999,0.0639,-0.000800000000000002,-0.000999999999999999,-0.000568181818181815,0.122595454545455,0.0103720510698444,-0.00154204545454545,-1e-04,0.17826,0.00193559739574178,-1e-04,-9.99999999999994e-05,-0.000399999999999998,0
"2010-10",-7.00000000000006e-06,-3.5685074528905e-05,0.0192307692307694,-0.032,0.000718432108066744,0.007013,-0.000897925232564378,-1.453254274485,-0.01123576623,0.494061619275101,0.000502702023375656,-0.000586000000000003,-0.00113240480547816,0.057163531114327,0,0.00508710413535929,-0.002,0.48678,1.69999999999999,0.0603578869647501,2.09999999999997,0.0663,-0.000899999999999998,-0.001,-0.00194545454545455,0.11305,0.0376956662592587,-0.00245265151515152,-9.99999999999998e-05,0.2748,0.00218274875809121,-1e-04,-9.99999999999994e-05,-0.000900000000000001,-1e-04
"2010-11",2.80000000000002e-05,-0.000304575268199903,-0.00635551142005963,0.023,0.00207650327464271,0.005926,-0.0168757518623278,-1.356910707862,-0.01010215584,0.55540959632161,-0.0247456349704812,0.002425,-0.00102571400011098,0.148528405201917,0,0.00274664422097182,0.003,1.54434,5.19999999999999,0.0268563539228046,0.400000000000034,0.0699,0.00140000000000001,2e-04,0.00123181818181818,0.110031818181818,0.0175485276301062,0.00104242424242424,0,0.17592,-0.000175240956314937,2e-04,0.0015,0.0021,-1e-04
"2010-12",-7.30000000000019e-05,-0.00053573591771396,-0.0122926244253448,0.035,-0.00728753181523996,0.004981,0.0167563323146218,-1.195470895895,-0.00533438095,0.856949911161095,0.00817877382792376,0.002988,0.0020238235708373,0.0113230035756853,0,-9.94035785287783e-05,0.005,-0.74155,6.20000000000002,0.0581185988869664,-1.69999999999999,0.069,0.0041,5e-04,0.004050395256917,0.1098,0.0106454450010354,0.00356482213438735,0,-0.53505,-0.000375582152336129,3e-04,0.0036,0.0053,1e-04
"2011-01",1.30000000000009e-05,0.00053619206754736,-0.000708286957401549,0.084,0.00557162915728024,0.00659,0.00962186482868588,-1.02344647824401,-0.00578333333,0.529875300168101,0.015075055892686,0.001175,0.000387200531050569,-0.00412492634060102,0.0133422281521014,0.00557819973268825,0.006,-0.19325,6.59999999999999,0.0158631942219225,0.299999999999983,0.0673,0.000100000000000003,-0.000399999999999999,-0.000286542443064183,0.102204761904762,0.0316564142052549,0.000633229813664593,9.99999999999998e-05,-0.931839999999999,-0.000826591188036963,3e-04,0.0011,0.000900000000000005,1e-04
"2011-02",-2.99999999999953e-06,-0.00272805973742639,0.00789793438639119,0.024,-0.00015979456153535,0.007071,0.00162157508031524,-0.872991062796999,-0.00396,1.8406593911556,0.0215845447108427,0.001526,0.00200667211130168,-0.0307692307692307,0,0.00357001625730491,0.007,-0.06223,7.19999999999999,0.0152239173942048,3.29999999999998,0.0687,0.000999999999999994,0,0.0013952380952381,0.09796,0.0273472326099942,0.00171535714285714,-9.99999999999998e-05,-1.31982,0.00398596139383312,-1e-04,0.000300000000000002,0.0021,1e-04
"2011-03",9.99999999999959e-06,0.00263377187353607,0.00944343982318663,0.012,0.0013649889558804,0.006587,0.0279526562172054,-0.76953084272499,-0.00420934783,3.16269387231921,-0.00874707404213382,-0.001413,0.000504634060466191,-0.00244200244200243,0,0.00499118880047278,0.019,2.0136,8.09999999999999,0.053211435101691,3.00000000000003,0.068,-0.0012,-0.000500000000000001,-0.00106086956521739,0.100326086956522,0.000518376687059341,-0.00265619565217391,0,-0.29796,0.00119853179854679,-3e-04,-0.001,-0.00140000000000001,2e-04
"2011-04",2.6e-05,0.00295831730460325,0.00905652866242024,0.035,-0.00101921695151419,0.009661,0.0254805034889605,-0.723846927083002,-0.00400473684,0.48582751860981,0.0349863286104897,0.000232999999999997,0.000142168584458258,-0.0183598531211751,0.0447662936142197,0.00152477210102697,0.017,1.10859,8,0.0515402743163285,2,0.0678,0,-1e-04,1.77865612648043e-06,0.100468181818182,0.019158083512012,-0.00120797101449275,-3e-04,-0.52454,0.00216973838441792,0,0.000200000000000002,0.000900000000000005,2e-04
"2011-05",-2.99999999999953e-06,-0.000192345554551108,-0.0048328237498767,0.011,0.00108599802659782,0.010334,-0.00305121104454842,-0.740852131788003,-0.00411976623,0.2105797171169,-0.00912638847193026,-0.002566,0.000533183405183602,-0.0137157107231921,-0.0113421550094517,0.00184869014865652,0.00899999999999999,-1.67344,8,0.0152975509085338,-1.80000000000004,0.0653,-0.0023,-0.000799999999999999,-0.00223636363636364,0.0993727272727273,0.00868955952096884,-0.000800378787878789,-4e-04,-0.15859,0.00462870794346015,-1e-04,-0.0012,-0.0027,0
"2011-06",1.40000000000001e-05,0.00022250957054211,0.000495540138751194,-0.022,0.00197874394230546,0.01124,-0.0030221199420809,-0.819834684341998,-0.00413272727,-2.9715371304745,-0.0299945464461008,-0.000909,-0.000547738792024077,0.00252844500632121,0,0.00256168115753241,0.01,1.00752,8,-0.0334689495933099,1.80000000000004,0.067,-0.000200000000000006,0.000399999999999999,-0.000495454545454542,0.105445454545455,-0.0191297165669042,-8.7499999999999e-05,-1e-04,0.69418,0.00832301213772602,1e-04,-0.000199999999999999,-0.0017,1e-04
"2011-07",4.9999999999998e-06,-0.00287244307369962,-0.00554730064388309,-0.00900000000000001,-0.00192357295710291,0.010118,0.0132237732650047,-0.953310604646902,-0.00620899567,-3.12787410219539,0.0165542228885558,-0.001007,-0.000790070373139606,0.0170239596469106,0.0790312300828553,0.00234942563580653,0.007,1.87118,7.79999999999998,0.00190588227562349,1.59999999999999,0.0665,-0.000199999999999992,0.000300000000000001,0.000150000000000001,0.105204545454545,0.00577663567834752,-0.00160854978354978,-9.99999999999998e-05,4.05447,0.0154522674789956,-1e-04,0,0,1e-04
"2011-08",-9.00000000000033e-06,0.00181769057874596,0.00249028787727856,-0.002,0.00040566221690386,0.009058,0.00499291434771787,-1.12045868365149,-0.00793121739,-3.1674997626415,0.00079886929269346,-0.005304,-0.00159627078834479,0.0173589584624922,0,0.00271116871894583,0.008,17.1546,7.79999999999998,0.00450966051275659,1.39999999999998,0.0645,-0.003,0.0015,-0.000559090909090912,0.12555652173913,-0.0649638404063064,-0.00577386128364389,2e-04,13.44585,0.0172734970364097,-5e-04,-0.0052,-0.0068,-4e-04
"2011-09",1.19999999999999e-05,-0.00067177398551791,-0.00467011128775829,-0.005,0.00163004041665848,0.010055,-0.00515595955885839,-1.29664243220459,-0.01127363636,-1.2944968156187,-0.0424290801915755,-0.002793,-0.00166003481615873,0.0536258379037173,0,0.0031562732276933,0.011,3.58285,8.09999999999999,0.00944246366022794,-1.09999999999999,0.0621,-0.001,0.000999999999999999,0.00102272727272728,0.138936363636364,-0.0365660718842984,-0.000524407114624507,-2e-04,3.34722,2.37817784014549e-05,-3e-04,-0.003,-0.0031,-4e-04
"2011-10",4.00000000000053e-06,0.00182087078369987,0.00289507836677649,0.012,-0.00147562247175332,0.009596,0.00423068444982344,-1.45711694338129,-0.00921533334,0.985903994639813,0.0275088169285027,0.00025,-0.00038036808484565,0.0057836899942163,-0.000590667454223426,0.00187921481036035,0.005,0.99817,8.20000000000002,-0.0103665321119908,-2.89999999999998,0.0575,0.0013,0.000200000000000001,0.00116774891774892,0.147185714285714,-0.014196948386063,0.000413744588744589,9.99999999999998e-05,1.08141,0.00285374554102269,1e-04,0.001,0.0016,-2e-04
"2011-11",-1.00000000000013e-05,0.00218832714398718,-0.0021899263388413,0.01,0.00152309033428479,0.0079,-0.0145412690854881,-1.5958054340548,-0.01101336364,0.470693418332999,-0.0259610584123815,-0.002373,0.00057345872498904,-0.00230017251293846,0.0360520094562649,0.00121115981950526,0.002,-1.59594,4.80000000000001,0.0085762003902432,-0.800000000000011,0.0543,-0.000800000000000002,0,-0.00138138528138528,0.143631818181818,0.0274374385944633,-0.00232965367965368,-9.99999999999998e-05,-1.78358,0.00343846336258014,-2e-04,-0.0011,-0.0013,-3e-04
"2011-12",1.50000000000011e-05,0.00124767160207116,-0.00997605746209096,-0.001,-0.00018331751768286,0.00627,0.0114371332167367,-1.6929586716783,-0.01391542857,1.26631293339001,-0.00941824705279337,-0.001089,0.000185475871956053,-0.00115273775216129,0.0519110096976612,0.00299747355800117,0.001,2.81258,4.19999999999999,-0.0256815744020326,-1.00000000000003,0.0542,0,0.000900000000000001,0.000661561264822134,0.145927173913043,0.00776835877528903,-2.61363636363636e-05,0,-0.0796399999999999,0.00470282405766276,-2e-04,-0.000400000000000001,-0.000300000000000002,-2e-04
"2012-01",-1.09999999999989e-05,-0.0005430570825059,-0.0128980249899234,-0.041,0.00130342011914529,0.0038,0.00446667864470052,-1.72175019831269,-0.01400757576,0.957090670126803,0.021214669167583,-0.000724000000000002,2.64076424708604e-05,-0.0201961915753029,0.0178958785249457,0.00869871493830843,-0.001,-0.55415,28.7,0.0183195748049305,-0.599999999999966,0.0536,-0.0013,-0.0016,-0.00275701581027668,0.135683333333333,0.0352609144517437,-0.000623863636363637,0,0.41934,0.00484546267112029,-3e-04,9.99999999999994e-05,-0.000299999999999998,-1e-04
"2012-02",-9.00000000000033e-06,-0.00125788913105691,0.00204164965291964,0.024,-0.000476917889808071,0.003656,0.00820092089705504,-1.6685832474796,-0.01308695238,-0.0221483675660039,0.0097536259421116,0.001087,0.000814437585908268,-0.00647820965842183,0,0.00669791655644558,-0.001,0.13374,28.4,0.0341476957245974,-3.5,0.052,-0.0011,-0.0015,-0.00174220779220779,0.123057142857143,0.0407587434378884,-0.000922727272727272,3e-04,0.44193,0.00323033707865172,2e-04,-0.000400000000000001,-0.000600000000000003,2e-04
"2012-03",1.99999999999853e-06,0.00190930267828754,0.00142624286878568,0.016,0.0012506706267469,0.003567,0.00171877604198944,-1.53114703803091,-0.01064284585,1.71513784772709,0.00413974785172178,0.001039,-0.000849799471380752,-0.030231179608773,0.00319659030367614,0.00201807862097958,-0.007,-1.06288,29,0.00812633241215943,-2.40000000000003,0.0531,0.000800000000000002,0,1.11801242236066e-05,0.118752173913043,0.0202281761452239,0.00127272727272727,9.99999999999998e-05,-0.26035,0.00249661673433188,-1e-04,0.0014,0.0021,1e-04
"2012-04",9.90000000000001e-05,-0.00113741191878584,-0.000712105798575724,0.014,-0.00055034604378764,0.003451,0.0154552226294487,-1.3125962416789,-0.0113941579,3.8052816860359,0.0157411456055969,-0.001113,0.00116848631852595,-0.00183374083129573,0.0233669676048858,-9.44069147821303e-05,-0.014,-1.91437,29,0.000676695969273,-2.69999999999999,0.0528,-0.000699999999999999,-1e-04,-0.00034689440993789,0.119983333333333,0.00147987616322842,-0.00100606060606061,2e-04,-1.42588,0.00381706039799834,-2e-04,-0.000699999999999999,-0.0012,0
"2012-05",-7.89999999999992e-05,3.4869457816472e-05,-0.00671892497200455,-0.074,0.00192096722365019,0.00337,-0.00951581169909022,-1.00707460097979,-0.00983890909,5.1185526180499,-0.0465531025152205,-0.002701,-0.000327924275445257,0.0159216166564604,-0.0290607161390762,-0.000241284894516469,-0.011,-1.71553,28.7,-0.049221386664329,0.200000000000017,0.0523,-0.0016,7e-04,-0.0006444099378882,0.121891304347826,0.00194137299645813,-0.00175253623188406,-1e-04,-0.98768,0.00651533770780688,-2e-04,-0.0025,-0.0026,-1e-04
"2012-06",-1.60000000000004e-05,0.00093098177022816,-0.00389463974582349,0.00700000000000006,-0.00339804472611203,0.00332,-0.00167971112590404,-0.622036231100694,-0.00760732901,5.32893062223189,0.00638544891640858,-0.001718,-0.000893289559329435,-0.00663050030138634,-0.0448957776590059,0.000461699895068168,-0.007,-0.637630000000001,28.7,-0.0401788654294483,-0.100000000000023,0.0514,-0.00140000000000001,0.000199999999999999,4.50592885375481e-05,0.128772727272727,-0.00794482180890832,-0.00141889233954451,2e-04,0.27876,0.00797051370651936,-2e-04,-0.0018,-0.0018,-1e-04
"2012-07",-9.99999999999959e-06,0.00077603109518984,-0.0121411667867064,0.013,0.00242631743119852,0.001842,-0.00530932847905841,-0.184519887827406,-0.00400936797,6.5563786838438,0.00531948984169706,-0.001175,0.00123829313177026,0.00121359223300965,-0.0195858981533296,0.00215010907870439,-0.004,-3.3707,28.7,-0.0136711379464133,-0.5,0.0462,-0.003,-0.002,-0.00284545454545454,0.119936363636364,0.0238944245811303,-0.000933874458874459,1e-04,-4.43697,0.00495931986470421,-3e-04,-5e-04,-0.001,-1e-04
"2012-08",1.60000000000004e-05,-0.00102632604230855,-0.000312467451307197,0.00600000000000001,-0.00070733964032882,0.001101,0.009250077582734,0.253380772906993,0.00347960869,5.12208660293929,0.00975392069361214,0.000212,-0.00366894710925447,0.0248484848484849,0.0034246575342467,0.00139195595976949,0.001,-17.79588,28.7,0.079511660666771,0.300000000000011,0.0461,0.000300000000000002,-7e-04,-0.000530039525691701,0.115869565217391,0.0181779611943123,0.00065602766798419,-2e-04,-13.21232,0.00109157892343026,5e-04,0.0013,0.0015,1e-04
"2012-09",9.99999999999265e-07,-0.00109223900084925,0.0133361116899353,0.032,1.297354634445e-05,0.000993,0.000507586106198499,0.618476460830394,0.00951609091,4.97602930680719,0.0222236252288655,0.000487000000000001,-0.000540163219489909,0.00768775872264937,-0.0426621160409556,0.00447315064484433,0,-3.7119,28.6,0.052918338085802,0.599999999999994,0.0482,-0.000300000000000002,-6e-04,-0.000679917184265008,0.109661904761905,0.0264918765409452,-0.000886141304347826,0,-1.47627,0.00306671815724324,4e-04,5e-04,0.000299999999999998,0
"2012-10",3.3e-05,-0.00107960190585707,0.00298169853999575,0.026,0.00146860362050715,0.000907,0.000729681446550723,0.858055860591392,0.0083257557,4.3087023864299,-0.00463220307578283,0.000498999999999999,0.00257679631451579,0.00528169014084501,0.0053475935828875,0.00122775985849533,-0.001,-2.20562,28.5,0.0180850640627439,2.30000000000001,0.0476,-0.0015,-3e-04,-0.00087225672877847,0.10840652173913,0.0088708692531172,-0.000642119565217391,-1e-04,-0.537409999999999,0.00382733943291957,-1e-04,9.99999999999994e-05,0.000400000000000001,-1e-04
"2012-11",-3.89999999999991e-05,-0.00245056959378151,-0.00317785750896982,-0.00600000000000001,0.00032304552271308,0.000785,-0.00740174123710058,0.972604754048788,0.00754518182,3.43645735456209,-0.00366095805410771,1.99999999999992e-05,0.00147712840710545,0,-0.00413711583924348,0.0068691025481149,-0.001,-1.99111,28.4,-0.0524047261939471,-0.200000000000017,0.0482,-0.000800000000000002,9.99999999999994e-05,-0.000258695652173912,0.111290909090909,-0.00585356628453659,-0.000600494071146245,1e-04,-1.05188,0.00852791878172598,0,-9e-04,-9e-04,-2e-04
"2012-12",-3.00000000000127e-06,-0.0004020737335443,0.00894693541752378,0.001,0.00105100738196127,0.000734,-0.00873273764678528,0.9875607467023,0.00612392717,2.4841452106639,-0.0172510431587468,0.000726000000000001,-0.000729954456622717,-0.00525394045534155,-0.00118694362017802,0.00310664781347736,0.001,-2.18687,28.3,-0.0283127791311408,-0.299999999999983,0.0503,6e-04,1e-04,0.000302380952380953,0.105392857142857,0.0272626024356983,-0.000162445887445887,0,0.19156,0.0119455070129522,-3e-04,8e-04,9e-04,-4e-04
"2013-01",6.60000000000001e-05,-0.00090658571986148,0.00866374477627141,-0.026,-0.00501367925491573,0.00069,0.00892417032228776,0.937999395950698,0.00708663636,0.881893372750497,0.00019011406844105,0.002328,0.00104991689856104,0.00410798122065725,-0.282234105763518,0.00376581952875821,0,-1.66434,-0.199999999999989,0.0012926897740404,-1.80000000000001,0.0512,0.0015,-1e-04,0.00045414078674948,0.0986913043478261,0.029169684195415,0.00137707039337474,-4e-04,-0.20772,-8.84231934035196e-05,-2e-04,0.0018,0.0019,-3e-04
"2013-02",2.40000000000015e-05,-0.00102506178786287,0.00606305578011335,-0.021,0.000518073659677131,0.000677,-0.0139232051043096,0.854259695982606,0.00516495238,-1.50601336328519,-0.0374453525945637,0.000986000000000004,-0.00200986499549882,0.0192869666861486,0,-6.15031366599794e-05,0,0.7161,0,0.073415402270371,0,0.0527,0.000699999999999999,-4e-04,0.000433478260869567,0.09704,0.00762681802057474,0.000914239130434783,1e-04,-0.26982,-0.00517321424623629,-4e-04,0.000700000000000003,0.000399999999999998,-3e-04
"2013-03",-7.0000000000018e-06,0.00103628405602524,-0.00954198473282442,0.002,0.00250454093901473,0.00067,-0.00708906571410395,0.775273661888903,0.00176445455,-1.96423114378929,-0.00460768825697744,-0.002013,-0.000463821285021981,-0.00172018348623859,0.0008278145695364,-0.000512557662737056,-0.007,0.0688299999999993,-2,-0.0571323571842929,-0.499999999999972,0.054,-0.000199999999999999,-1e-04,-0.000117272727272726,0.093680303030303,0.0170010744173423,-0.000213928571428571,-2e-04,0.77749,0.00933354074534987,0,-9.99999999999994e-05,-9.99999999999959e-05,-3e-04
"2013-04",-2.89999999999995e-05,-0.00300243048579261,0.00152114390021296,0.014,-0.00416266692467735,0.00081,0.00364671222785207,0.736422945969906,0.0010737995,-2.27890522307401,0.0264515275757176,-0.001944,-0.00022509037140217,0.00631820792647897,0.0744416873449132,0.00242051282051281,-0.001,1.2465,-2.30000000000001,-0.0490784107820462,-0.600000000000023,0.0517,-0.0018,-9.99999999999994e-05,-0.000813636363636367,0.0905954545454545,0.015364769919139,-0.00141266233766234,-3e-04,0.61568,0.00550430436601412,-3e-04,-0.0017,-0.0017,-6e-04
"2013-05",2.69999999999992e-05,0.00144858185660384,0.000911300121506642,-0.053,0.002090229718412,0.000787,-0.0100903884777989,0.7427357270968,0.00440972727,-3.51661663621191,-0.0198428037624017,0.001638,0.000532622024383644,0,0.012317167051578,0.00373455021691083,0.001,0.89915,-4,-0.00702898992567913,0.5,0.0529,0.0015,-9.99999999999994e-05,0.000621343873517786,0.0863869565217391,0.0218919548273755,0.00272430830039526,-2e-04,1.20084,0.00356916069981827,0,0.0015,0.0019,-3e-04
"2013-06",4.00000000000053e-06,-0.00083054939971217,0.0111279716742541,0.00900000000000001,0.00170409249259965,0.000862,-0.00116588205810608,0.765433493314703,0.0067862381,-2.28336038471059,0.0094649664782438,0.003601,0.000338198385072763,0.000570776255707894,-0.0212927756653993,0.00201832804966307,-0.001,0.90039,-4.30000000000001,0.016992402714145,0.5,0.0569,0.0047,0.000799999999999999,0.00381242236024845,0.0993904761904762,-0.0262121972271333,0.00588478260869565,0,2.45218,0.00294554023389781,3e-04,0.0029,0.0036,0
"2013-07",-6.89999999999996e-05,0.0018324871284196,-0.000300150075037475,0.014,0.00057636794961726,0.000931,-0.01032172505623,0.774214501051304,0.00598979447,-4.4804699725323,-0.00293006901940351,0.001647,2.60855970876106e-05,0.00228180262407296,-0.00310800310800297,0.00282810608449746,0.001,0.22443,-4.30000000000001,0.00215355302705023,-0.599999999999994,0.0562,0.0024,0.000200000000000001,0.00116149068322982,0.0973217391304348,0.0098965829147033,0.00170434782608696,1e-04,1.40894,0.00234951160615227,1e-04,0.0027,0.0029,-2e-04
"2013-08",-1.99999999999992e-05,-0.0001528247527421,0.00770616493194543,0.039,-0.0005021824857547,0.00082,0.00691184362188935,0.759073344674505,0.0049976087,-3.03900573142799,0.0116930170443414,0.002378,0.000241037114856124,-0.00170745589072274,-0.0327357755261108,0.00251579983160366,-0.006,0.32478,-5.90000000000003,0.0155813813371535,-3.29999999999998,0.0575,0.0013,-0.000300000000000001,0.000383152173913041,0.0983386363636364,0.00369890054432487,0.000718379446640315,-2e-04,0.74849,0.00312533912099822,-1e-04,0.00139999999999999,0.0016,-1e-04
"2013-09",-3.00000000000005e-05,0.00041222394536446,9.93147283743223e-05,-0.01,0.000119472027207138,0.000803,-0.00292723907078407,0.7224041924582,0.00420695238,-1.1582775660838,0.0426634699365067,0.001355,0.00141514417249944,0.0011402508551881,0.00725221595487513,0.00318745256767006,0,0.25891,-4.30000000000001,-0.0198379085656655,-1.40000000000001,0.058,0.000699999999999992,1e-04,0.000417261904761906,0.0983428571428571,0.00895313719599189,0.000878463203463204,-9.99999999999999e-05,0.0100100000000003,0.00437049698176084,-3e-04,0.000300000000000002,0.000899999999999998,-4e-04
"2013-10",4.59999999999992e-05,-0.000835051895597467,0.0047666335650447,-0.001,-0.00146028686975891,0.000933,-0.00275688412890951,0.670927135551906,0.00277317391,-0.701134075724113,-0.00550981241874571,-0.001659,-0.000725742879446933,-0.00683371298405455,0.0104,0.00532580189630827,-0.001,-0.12544,-4.30000000000001,-0.00588452873331313,-1.70000000000002,0.0573,-0.0021,-4e-04,-0.00189171842650103,0.0974434782608696,0.0118688916581069,-0.00190879917184265,3e-04,0.428319999999999,0.0101031860580341,2e-04,-0.0013,-0.0022,-1e-04
"2013-11",3.00000000000127e-06,0.000711423873493338,9.88337616127932e-05,-0.027,0.00197782189234136,0.001031,0.00502116871628822,0.611110915266011,0.00309833766,0.0600686768006966,0.0158740039840637,0.000813999999999999,-0.000492301383424598,-0.00286697247706424,0,0.00451498976602327,-0.002,0.75822,-4.30000000000001,0.00521918549587341,-0.899999999999977,0.0588,0.000399999999999998,-0.000399999999999999,-0.000122134387351782,0.0930590909090909,0.0159546925197398,0.00140522774327122,-2e-04,2.35184,-0.000725101300916964,6e-04,0.0014,0.000800000000000002,2e-04
"2013-12",1.49999999999994e-05,-0.0009388529860316,0.00879533550746125,0.014,-0.00154849797300723,0.001686,0.0235142363016247,0.539431680511001,0.00410366013,1.4473893095528,0.00913046142533247,0.00186,-6.28430683744519e-05,0.00402530189764216,-0.00554235946159942,0.00183783135899662,-0.002,-0.78312,-4.30000000000001,0.0205967366908604,1.29999999999998,0.0579,0.000700000000000006,-1e-04,0.000888636363636366,0.0916159090909091,0.00985780449311457,0.00160919913419913,0,0.70057,0.00279579989755829,7e-04,0.0014,0.0018,1e-04
"2014-01",-1.89999999999999e-05,0.0001343842253145,0.00029388714733547,-0.018,0.00300456308581534,0.001961,-0.00687982972485679,0.450255303274005,0.00156536364,3.9970650683957,-0.000485790624241034,-0.000358000000000001,-0.00243694703413033,0.0114547537227949,0.0501592356687899,-0.0037885585531694,-0.002,1.97895,3.59999999999997,0.0168016247725056,1.80000000000001,0.0559,-0.0013,-1e-04,-0.000688241106719369,0.0906347826086957,0.0147601227946212,-0.00144920948616601,0,0.8652,0.00212824823887448,4e-04,-0.000899999999999998,-0.000100000000000003,0
"2014-02",-4.79999999999994e-05,0.00543125178002747,0.00205660562138865,-0.024,8.38685916333492e-05,0.001567,-0.0140691254251599,0.351151169849999,-0.000497000000000001,7.26172746915459,0.0138517618469016,-0.000952999999999999,0.000674383568067816,0.0181200453001134,0,0.00716558915954435,-0.000999999999999997,-1.84192,3.09999999999997,-0.0110019455252918,0.900000000000006,0.056,-0.0014,-3e-04,-0.000856304347826086,0.09081,0.00727513522270717,-0.000908858695652173,1e-04,0.24673,0.00628623611612555,3e-04,-0.000900000000000005,-0.0016,1e-04
"2014-03",3.49999999999986e-05,-0.00284383021193153,0.00664581704456624,-0.015,-0.00254541906903793,0.001919,0.0126220270792086,0.245151074871998,0.000548714289999999,7.1554521569374,-0.00269654841802502,-0.000310000000000001,-0.000275117210889464,0.00611790878754159,0.00227445034116736,0.008992627039488,0,-0.9571,12,-0.0159537322094246,3.29999999999998,0.0556,-0.000300000000000002,3e-04,0.000798333333333331,0.0893380952380952,0.010187649442073,-0.000191607142857143,0,-1.17609,0.00147732309055981,2e-04,-6e-04,9.99999999999959e-05,0
"2014-04",-1.99999999999853e-06,0.00135516926484025,-0.00194174757281551,-0.00200000000000006,0.00393909044803806,0.002539,0.00532952816598908,0.118319010918,0.00139509524,6.6586604478677,0.0106951871657754,-0.000420000000000004,0.00098672155300239,0.0210060807075731,0.068835098335855,0.00343696759008516,0.001,0.601159999999999,12.7,0.0174118164462702,5.30000000000001,0.0539,-0.000699999999999999,-0.000200000000000001,0.000238257575757576,0.0874965909090909,0.0071771567846084,-0.000535551948051948,0,0.673859999999999,0.00318209596864261,3e-04,-0.000299999999999998,0.000100000000000003,-4e-04
"2014-05",0,-0.00181573194347547,-0.00447470817120621,-0.026,-0.00542679933919996,0.00248,-0.0136525394153472,-0.0421077327780068,-0.000903480520000002,6.9024896569432,5.94494976517979e-05,-0.000427999999999998,-0.000372985314942564,-0.00378992961559277,0.0148619957537155,0.00518195736662341,0.002,-0.89999,14.7,-0.013331499474403,-1,0.0526,-0.00140000000000001,-0.000399999999999999,-0.000880286561264824,0.0875217391304348,0.00824173002538675,-0.00190568181818182,0,-0.27429,0.00426434753382066,1e-04,-0.0012,-0.0015,-4e-04
"2014-06",9.99999999999959e-06,-0.00118184928453771,-0.00508110220832525,-0.033,0.00223679408474317,0.000758,-0.00166164568283056,-0.230026154809011,-0.00297314286,7.51309502214869,0.012661990250862,0.000853,8.70041055502924e-05,-0.00163043478260871,0.00418410041841,0.00585823081429404,0.001,-2.30808,15.1,0.0033090382879295,-0.199999999999989,0.0536,0.000300000000000009,0.000399999999999999,0.000465838509316772,0.0810904761904762,0.0128142593523626,0.000331709956709956,0,-4.06521,0.00347229485221834,-2e-04,-0.000200000000000002,0.000300000000000002,-4e-04
"2014-07",2.00000000000027e-06,-0.00037721183353637,-0.00265173836181498,0.00399999999999995,-0.00097564974017941,0.000433,0.00295580873486712,-0.430825851002396,-0.00434904348,9.57277933242101,-0.00892280598767248,-0.000498999999999996,0.0019749842447887,-0.00489929232444186,-0.0402777777777779,0.00461075519316645,0.002,-0.96776,15.3,-0.00829658642442921,0.599999999999994,0.053,-0.000700000000000006,0.000200000000000001,1.67701863354047e-05,0.0827434782608696,0.000647339012443959,-0.001176966873706,0,-1.92799,0.00406478644237374,-1e-04,-0.0012,-0.000500000000000004,-3e-04
