"","AUTPROMANMISMEI","LCEAMM01ATM661N","AUTPRMNCG01IXOBSAM","AUTPRMNCG02IXOBSAM","PIEAMP02BEM657N","BELPPDMMINMEI","BELPRMNCG02IXOBSAM","BELPRMNVG01IXOBSAM","BSSPFT02BEM460S","DNKPRMNCG02IXOBSAM","DNKPRMNIG01IXOBSAM","DNKPRMNVG01IXOBSAM","DNKPROMANMISMEI","DNKPIEAMP02GPM","DNKPIEAMP01GPM","PIEAMP01DKM661N","BSCICP02IEM460S","BSSPFT02IEM460S","IRLPIEAFD02GPM","IRLPROMANMISMEI","PIEAFD01IEM661N","IRLPIEAMP01GPM","BSCICP02NLM460S","BSFGLV02PLM460S","POLPROMANMISMEI","BSPRFT02PLM460S","ESPPROMANMISMEI","BSSPFT02ESM460S","BSPRFT02ESM460S","BSPRTE02ESM460S","ESPPIEAMP02GPM","SWEPROMANMISMEI","BSSPFT02SEM460S","BSCICP03SEM665S","BSPRFT02SEM460S","LCLCMM01SEM661N","SWESLMNTO02IXOBM","BSCICP02CHM460S"
"2016-02",-0.0164728682170524,-0.900036195495005,-0.00097751710654892,0.032258064516129,-0.0086206896551723,-0.00862068965517238,0.0407766990291263,0.0316831683168246,-0.049,-0.0217186024551465,-0.00985221674876846,0.0301318267419963,-0.0216776625824694,-0.00300492360793858,0.0182370820668693,0.0182370820668694,0.158,-0.022,0.0128078817733991,-0.20658436213992,-0.100000000000009,-0.0225487169989917,-0.002,-0.006,0.00193986420950432,0.016,-0.000593264021940931,0.018,0.035,0.028,-0.018449620884412,-0.00197044334975371,-0.044,-0.000228568876326496,0.305,3.5019455252922,6.4005333777815,-0.117166666666667
"2016-03",0.00295566502463562,0.404743809221699,-0.00978473581212791,0.0123106060606062,0.0195652173913042,0.0195652173913043,-0.0335820895522388,-0.0345489443378032,-0.002,-0.0472972972972973,0.0149253731343284,-0.0365630712979891,0.0077071290944124,0.0020241935483871,-0.018905472636816,-0.018905472636816,0.185,0.015,-0.00098692624841124,-0.0207468879668044,-1.7,-0.0322973882988648,0.007,-0.004,-0.00968054211036262,-0.014,-0.0022284935772674,0.016,0.03,0.005,0.00204178373244332,0.00592300098716692,0.043,-0.00233764492903643,0.331,4.41912173429709,1.400116676389,-0.1244
"2016-04",0.00491159135559749,3.0359553922504,0.00691699604742713,-0.00374181478016844,0.00639658848614085,0.00639658848614078,0.031853281853282,0.0487077534791189,0.019,0.00303951367781141,-0.0166666666666667,-0.0256166982922201,-0.0191204588910134,-0.00099297687237386,0.00912778904665315,0.00912778904665323,0.158,0.038,0.0402864349055393,0.0582627118644066,-1.90000000000001,-0.0199364123058891,0.009,-0.008,0.0234604105571918,-0.01,0.00746115808877312,0.004,-0.035,-0.113,-0.000405871532927119,0.0206084396467123,-0.025,-0.00378856153602203,0.2,2.501389660923,0.500041670139012,-0.0959666666666667
"2016-05",-0.00293255131965287,-0.437819910301002,-0.0117762512266866,-0.0262910798122066,0.024364406779661,0.0243644067796609,-0.0392890551917681,-0.0597156398104252,0.076,-0.0111111111111111,0.00099700897308086,0.0340798442064265,0.0194931773879143,0.00202204631086638,-0.00502512562814071,-0.00502512562814073,0.201,-0.005,-0.00010873480261279,0.0220220220220182,-1.59999999999999,0.0296310145112015,0.013,-0.003,-0.0124164278892102,-0.00600000000000001,-0.0193715148698885,0.034,-0.067,0.11,0.00356004343909146,-0.0375000000000001,0,-0.00225811926347386,0.127,2.418010005559,1.500125010418,-0.102533333333333
"2016-06",-0.00588235294117634,0.469354268054005,-0.00695134061569436,-0.0163934426229508,0.015511892450879,0.015511892450879,0.00292112950340795,-0.00806451612903192,0.042,0.0112359550561798,-0.0229083665338646,-0.0291902071563089,-0.017208413001912,0.00500497512437822,0.013131313131313,0.0131313131313131,0.152,0.073,0.00395312883790171,0.0803134182174403,-0.900000000000006,-0.00711909514304712,0.03,0.005,0.00580270793036441,0.012,0.00814452835776702,-0.005,0.106,-0.048,0.0102417978738898,0.00399600399600408,0.05,-0.00169368535644343,0.21,4.00222345747601,-5.60046670555801,-0.110166666666667
"2016-07",-0.0069033530572008,5.8578106447078,-0.0139999999999996,-0.00490196078431371,-0.00101832993890032,-0.00101832993890028,-0.012621359223301,0.0152439024390245,0.066,0.0727272727272728,0.0682976554536188,0.0494665373423862,0.0554474708171206,0.00397614314115308,0.000997008973080869,0.00099700897308086,0.145,-0.044,-6.17720072427699e-05,-0.0145058930190403,-2.7,0.00306435137895812,0.022,-0.009,-0.00865384615384168,-0.019,-0.00247747747747751,-0.053,-0.036,-0.022,0.00156435199735018,0.0368159203980101,-0.016,-0.00218322353324085,0.152,4.0022234574766,-2.3001916826402,-0.0870666666666667
"2016-08",0.0208540218470752,-1.6012204657127,0.0273833671399599,0.0187192118226602,-0.00509683995922528,-0.00509683995922527,0.0186823992133727,-0.0160160160160155,0.024,-0.059322033898305,-0.0591603053435115,-0.0369685767097967,-0.0230414746543779,0.00199600798403194,-0.00896414342629483,-0.00896414342629492,0.228,0.016,-0.0162862065252503,-0.187672493100277,-1.59999999999999,0.00108363366243689,-0.004,0.01,0.020368574199805,0.005,0.0113481304053324,0.074,-0.023,-0.039,0.0100062486774906,-0.0547024952015356,0.003,-0.00115053158295153,0.19,2.00111172873841,-0.900075006250603,-0.0988333333333333
"2016-09",0.000972762645915948,1.4230583988076,0.0118460019743372,-0.00193423597678921,0.0112704918032788,0.0112704918032789,-0.0762548262548262,0.0457782299084455,0.029,0.0540540540540539,0.0841784989858014,0.0950095969289826,-0.118867924528302,0.00399403578528838,-0.00201005025125628,-0.00201005025125633,0.2,-0.013,0.00302955665024609,0.138165345413369,-0.5,-0.0093157150744107,0.007,-0.02,-0.00190114068440972,0.016,-0.00668782699008952,-0.049,0.011,0.025,0.00709156712644513,0.0700507614213199,-0.032,0.00110495235473396,0.194,2.2512506948308,1.40011667639,-0.0793
"2016-10",0.00777453838678621,3.79295204732139,-0.000975609756097118,0.0116279069767442,0.0192502532928064,0.0192502532928065,0.0135841170323929,-0.00680933852140686,0.068,0.0123456790123457,-0.0364826941066417,-0.0105170902716915,0.167023554603854,0.00694138024799324,0.0110775427995972,0.0110775427995973,0.162,-0.005,0.00402010050251257,0.0925373134328258,0.599999999999994,0.0336688024225027,0.013,-0.009,-0.0104761904761943,0.009,-0.00112377118064388,0.071,0.033,0.007,0.0142798855749715,-0.023719165085389,0.022,0.00473029531899605,0.302,2.50138966092301,0.300025002083004,-0.0868333333333333
"2016-11",0.00578592092574715,0.858992561695004,0.00390624999999778,0.0239463601532568,0.00397614314115308,0.00397614314115313,0.00824742268041234,0.0499510284035289,0.089,-0.0272045028142588,-0.00291262135922332,-0.00177147918511955,0.0110091743119267,-0.00591133004926109,0.00896414342629472,0.00896414342629481,0.121,-0.00199999999999999,0.00100908173562059,-0.0446265938069162,-1,-0.0230793794462728,0.015,-0.005,0.0240615976900931,-0.011,0.0131286747082247,0.011,0.017,0.04,0.00172687535209414,0.00291545189504361,0.026,0.00641577609128641,0.322,2.25125069483001,7.800650054171,-0.0964333333333333
"2016-12",0.00287631831255486,3.491955630079,0.00389105058365558,0.0729653882132835,0.0227722772277227,0.0227722772277228,-0.0408997955010225,-0.021455223880595,0.075,-0.00675024108003863,0.0769230769230769,0.0479148181011535,0.0208711433756805,0.0198653004721034,0.0108588351431393,0.0108588351431393,0.212,0.084,0.00392573314587146,0.0123927550047693,1.2,0.0117968691483784,0.026,-0.031,0.0253759398496198,0.007,0.00280993810411245,-0.001,-0.099,0.095,0.0241483626744264,-0.00484496124031009,0.034,0.00599897289957996,0.409,1.083935519734,11.200933411118,-0.0788333333333333
"2017-01",-0.0162523900573593,-1.23354101618899,-0.0445736434108531,-0.132519616390584,0.0135527589545017,0.0135527589545015,0.00213219616204685,-0.0972354623450921,0.073,0.00291262135922321,-0.0669077757685352,-0.108382726502964,-0.0640000000000001,0.013780242430191,-0.00781250000000001,-0.00781250000000011,0.18,-0.037,0.00589390962671906,-0.0555555555555634,1.5,0.0068216184017596,0.034,-0.027,-0.00733272227313997,0.015,0.00359164965527858,0.071,0.108,-0.085,0.021250598842067,0.0058422590068159,0.036,0.00200545718170941,0.35,1.167315175098,15.9013251104255,-0.0680666666666667
"2017-02",0.0155490767735629,3.86460364210301,0.0334685598377253,0.0432160804020101,0.00764087870105041,0.00764087870105068,0.0117021276595743,0.0644139387539635,0.096,0.027105517909003,0.0125968992248062,0.0560303893637228,0.0294396961063628,-0.00491875274483971,-0.00295275590551192,-0.00295275590551181,0.206,0.00800000000000001,0.0068359374999999,0.0169491525423739,2.90000000000001,-0.00295242847638068,0.036,-0.002,0.00554016620498321,0.00699999999999999,0.00161189733749101,-0.05,0.025,0.026,0.00999685233490067,0.0193610842207164,-0.013,-0.000197202415876729,0.323,2.584769316286,6.30052504375411,-0.0589333333333333
"2017-03",0.0143540669856503,0.976117653456697,0.00981354268891543,0.042389210019268,-0.00473933649289089,-0.00473933649289104,0.053627760252366,0.0585317460317445,0.069,-0.0216776625824694,0.00956937799043067,0.00449640287769792,0.0202952029520294,-0.0107761315328831,-0.0069101678183612,-0.00691016781836129,0.101,-0.078,0.00190071457863741,-0.0970588235294094,3.2,0.0319950590491673,0.046,-0.005,0.0192837465564728,0.02,0.00793156629275904,0.039,-0.042,-0.005,-0.0104268847814458,0.00474833808167152,-0.014,0.00039152317340152,0.29,0.833796553641008,16.801400116677,-0.0462333333333333
"2017-04",0.00377358490565727,4.202519613395,-0.015549076773568,-0.0425138632162663,0.00571428571428572,0.00571428571428556,0.0239520958083832,-0.0196813495782556,0.072,0.0240847784200386,0.00473933649289093,-0.062667860340197,-0.0307414104882459,0.00778403737437176,0.0129224652087476,0.0129224652087476,0.053,0.025,-0.0372983870967742,0.109663409337672,4.5,0.0178200439206268,0.046,-0.013,-0.00630630630630291,0.013,-0.00463785746191347,-0.026,-0.083,0.01,-0.00519299837986201,-0.0103969754253308,0.039,0.00257495147065345,0.366,3.251806559199,-1.30010834236201,-0.0381666666666667
"2017-05",0.000939849624061795,-0.671104103210993,0.0108588351431431,0.0164092664092665,-0.0123106060606062,-0.0123106060606061,-0.0779727095516569,0.0124282982791522,0.035,0.0526810912511759,-0.00943396226415094,0.058261700095511,0.0326492537313432,-0.00885633531220711,0,0,0.191,0.048,-1.87972398130898e-05,-0.0753424657534211,5.09999999999999,-0.00814663951120152,0.034,-0.013,0,-0.016,0.00916616539199677,0.00600000000000001,0.026,0.024,-0.010002671381335,0.0162368672397326,0.032,0.00166787174840377,0.375,2.25125069483001,13.701141761813,-0.0381333333333333
"2017-06",0.00938967136149893,3.879539071458,0.043945312499996,0.0322886989553657,-0.00958772770853309,-0.00958772770853311,0.043340380549683,-0.0217186024551443,0.037,-0.031277926720286,0.00857142857142867,-0.00361010830324904,-0.012646793134598,-0.0137821011673152,-0.0117762512266928,-0.0117762512266929,0.177,-0.058,0.00192211919936859,-0.0962962962962959,3.59999999999999,-0.0198067632850243,0.051,-0.028,0.0145058930190403,0.00799999999999999,-0.0067459529013274,-0.025,0.021,0.01,-0.0145430935462033,0.0112781954887218,-0.00800000000000001,0.000930108539508367,0.354,2.334630350195,11.200933411117,-0.0353
"2017-07",0.0158139534883794,1.95016211384301,-0.0215154349859661,-0.0156393744250231,-0.000968054211035711,-0.00096805421103574,0.0222897669706181,0.00289575289575139,0.034,0.0119926199261993,-0.00944287063267235,-0.038949275362319,-0.0237877401646843,0.000980392156862637,0,0,0.259,0.08,-0.000973621183321243,0.181498829039816,2.89999999999999,-0.0140314500828462,0.038,-0.012,-0.0142984807864177,0.00700000000000001,0.00641074490379112,0.024,-0.036,-0.15,0.00331288255273917,0.000929368029739752,-0.04,-8.07312259210047e-05,0.272,2.66814897165099,6.700558379865,-0.0229333333333333
"2017-08",0.0100732600732583,1.5592766451487,0.00573613766730108,0.00841121495327113,0.0125968992248061,0.0125968992248062,-0.0584737363726462,0.110683349374397,0.052,-0.0264357338195078,0.0238322211630124,0.0169651272384543,0.035613870665417,0.0019588638589618,-0.000993048659384421,-0.000993048659384432,0.182,0.033,0.01643149867718,-0.102081268582758,2.59999999999999,-0.0171884238880495,0.034,-0.029,0.0371713508612856,0.01,0.00635097914872262,0.037,0.049,0.086,0.00394311232891961,-0.0167130919220055,0.015,0.000347272096944629,0.28,2.001111728738,10.1008417368116,-0.00736666666666667
"2017-09",-0.00725294650952235,4.22219186664461,-0.00190114068440972,-0.0139017608897127,0.0133971291866031,0.0133971291866029,0.0357894736842106,-0.118717504332754,0.084,-0.00374531835205982,-0.0689013035381751,-0.040778498609824,-0.0542986425339367,0.00487106685400803,0.00198807157057654,0.00198807157057668,0.128,-0.024,0.00678739903376151,0.111479028697576,2.59999999999999,0.0151469098277611,0.052,0.008,-0.00174825174825088,0.004,0.00734547232985983,-0.049,0.054,-0.008,0.00400453519202557,0.0217186024551463,0.061,0.00159481114009319,0.474,2.418010005558,5.300441703475,0.0138333333333333
"2017-10",-0.0027397260273927,-0.00443624528699615,-0.0142857142857162,0.0169172932330828,0.00944287063267234,0.00944287063267235,0.00914634146341453,0.0206489675516213,0.078,-0.00375939849624063,0.0800000000000001,0.0415458937198068,0.0325358851674642,-0.00794438927507448,0.0148809523809523,0.0148809523809523,0.183,-0.032,-0.000958772770853202,0.0824230387288933,1.80000000000001,-0.0812944315162232,0.054,-0.016,0.0113835376532339,-0.00499999999999999,0.00520984081041953,0.007,-0.101,-0.028,-0.00547037177083249,0.00554528650646935,-0.1,0.000285247767197072,0.338,2.33463035019399,11.000916743062,0.0306333333333333
"2017-11",0.025641025641022,1.99159499415001,0.0280193236715021,0.00831792975970425,0.010289990645463,0.010289990645463,0.0120845921450152,0.0240847784200451,0.098,0.0386792452830189,0.00185185185185177,0,0.0120481927710843,0.00882678194430472,-0.00391006842619724,-0.00391006842619734,0.179,0.089,-0.0566218809980807,0.131192660550462,0.299999999999997,-0.0202109896267574,0.073,-0.003,-0.00346320346320161,0.00799999999999999,0.00864735331543787,-0.013,0.052,0.135,0.0048121058491385,0.00551470588235303,0.068,-0.00104668571399935,0.429,1.83435241801,9.60080006667199,0.052
"2017-12",0.00892857142856829,4.65029313064099,-0.0159774436090234,0.010082493125573,0,0,0.0238805970149254,0.0385700846660375,0.088,-0.0127157129881925,0.012014787430684,-0.0760667903525046,0.00457875457875456,-0.0177952689361634,0.000981354268890961,0.00098135426889101,0.17,-0.101,-0.00595312815393777,-0.107055961070559,-0.599999999999994,0.0486079913745524,0.063,0.009,0.0338835794960897,0,0.00733926367939297,-0.006,0.022,-0.00999999999999998,-0.0105019089911987,0.0109689213893966,0.063,-0.00257194792447224,0.283,3.085047248471,2.60021668472301,0.0541666666666667
"2018-01",-0.0256637168141572,0.764004703207988,-0.0305635148042053,-0.074410163339383,0.0101851851851851,0.0101851851851851,-0.0301263362487854,-0.0951086956521755,0.147,-0.0303587856485741,0.00273972602739714,0.110441767068273,0.0045578851412944,-0.00490172862893689,0.000980392156862637,0.000980392156862742,0.21,0.029,-0.00080225993221804,-0.0472297910990028,-2.10000000000001,0.0033807053161892,0.072,-0.008,-0.0252100840336084,0.07,-0.016628424641881,0.064,-0.015,-0.01,-0.00288195021806004,0.00180831826401451,-0.06,-0.00153472145514899,0.275,3.168426903835,11.500958413201,0.0627333333333333
"2018-02",0.0145322434150739,2.376232071213,0.0266009852216706,0.0774509803921568,-0.00183318056828577,-0.00183318056828585,-0.0701402805611222,0.0120120120120135,0.122,-0.0113851992409868,-0.00455373406193083,0.046112115732369,0.00816696914700543,-0.00386473429951691,-0.00881488736532801,-0.00881488736532798,0.148,-0.134,-0.0068359374999999,-0.0810295519542437,-3.5,0.000720378054402949,0.078,-0.031,0.00431034482758386,-0.044,-0.00345814896069607,-0.011,-0.025,-0.063,-0.00890080597556725,-0.0126353790613718,0.057,0.000310161858785518,0.219,3.335186214564,7.00058338194799,0.0715333333333333
"2018-03",-0.0125335720680332,4.9053854136511,0.0182341650671785,-0.0354868061874432,0.000918273645546272,0.000918273645546419,0.040948275862069,0.035608308605342,0.117,0.0307101727447217,-0.0612991765782251,0.0121002592912705,-0.0207020702070206,0.0116429885681537,-0.00395256916996048,-0.00395256916996056,0.132,0.065,0.00215605981542781,-0.174273858921161,-4.3,-0.0188016576325553,0.071,0.001,-0.0103004291845525,0.00800000000000001,0.00783582089552248,-0.023,0.029,0.037,0.00294892718167215,0.0155393053016453,-0.038,0.00191501930452209,0.307,4.919399666481,2.90024168680701,0.0679
"2018-04",0.010879419764279,1.15922182500501,0.00282752120641705,0.0160377358490567,0.00917431192660551,0.00917431192660545,-0.0134575569358177,0.0477554918815599,0.089,-0.104283054003724,0.06140350877193,0.0119555935098208,0.0266544117647058,0.00090085998062026,0.0188492063492065,0.0188492063492065,0.235,0.017,0.0100806451612902,0.188442211055276,-6.39999999999999,-0.0149001916580042,0.052,0.02,0.0112749349523011,-0.014,-0.0109866716031101,-0.019,0.06,-0.082,0.00842399004526187,-0.036003600360036,0.032,0.00165302153806191,0.351,3.16842690383601,15.301275106259,0.0766333333333333
"2018-05",0.0286995515694999,4.599573418565,0.00187969924811937,0.0148560817084493,0.0145454545454544,0.0145454545454544,0.0828961175236098,-0.040109389243388,0.079,0.0727650727650728,0.00918273645546375,-0.0295358649789029,-0.00626678603401976,0.015396892936177,0.00876338851022385,0.00876338851022385,0.219,0.124,-0.0128505078817221,0.0961945031712448,-6.2,0.0198329853862214,0.068,-0.002,0.0180102915951963,-0.02,0.00538122467314905,-0.023,-0.103,0.035,0.00826021710721367,0.0382819794584501,-0.00800000000000001,0.000161644194307753,0.243,3.66870483602,13.301108425702,0.0926666666666666
"2018-06",-0.0244115082824726,3.575545109126,-0.0187617260787986,0.00823421774931377,0.00716845878136221,0.00716845878136207,-0.0746124031007752,0.0246913580246877,0.058,-0.0339147286821705,-0.0145586897179255,0.00260869565217381,0.0108108108108109,0.00493309831831243,-0.00289575289575301,-0.00289575289575283,0.247,0.00899999999999998,0.00113802397126719,-0.0453230472516857,-4.5,0.0442239132907104,0.055,0.006,0.00336983993260143,0.00599999999999998,-0.00556651897084559,-0.003,0.033,0.016,0.00711172472664486,0.00539568345323738,-0.024,-0.00050182735873272,0.308,3.50194552529099,7.500625052088,0.0983666666666667
"2018-07",-0.00178731009830491,1.20373007491899,0.00382409177820064,0.029038112522686,-0.00088967971530259,-0.000889679715302516,-0.0157068062827225,-0.012048192771078,0.092,0.0521564694082246,0.0286241920590953,0.00173460537727665,-0.00534759358288772,0.00378151260504202,-0.00484027105517899,-0.00484027105517904,0.163,-0.034,-0.00196362382054917,-0.112121212121212,-4.3,0.000866088602878001,0.033,-0.014,-0.00671704450041632,0.005,0.00273331461200033,-0.006,-0.095,-0.014,-0.00198247848156937,-0.0250447227191413,0.00399999999999998,0.000348839828475889,0.329,3.085047248471,11.2009334111176,0.0768666666666667
"2018-08",0.00716204118173969,3.361366215384,-0.00285714285714134,-0.0476190476190477,0.00267141585040062,0.00267141585040065,0.0351063829787235,0.0328330206378999,0.086,0.028598665395615,-0.0197486535008977,0.032900432900433,0.0143369175627241,-0.0038545984561182,0.0019455252918288,0.00194552529182879,0.185,0.016,0.00383877159309021,0.146757679180891,-5.89999999999999,0.00903554970375269,0.038,-0.031,0.0219780219780188,-0.034,0.00244580945090656,0.000999999999999997,0.058,-0.021,-0.00171750224706178,0.00458715596330284,-0.00199999999999997,0.000155309694488404,0.38,2.251250694831,11.600966747229,0.0729
"2018-09",-0.000888888888890382,5.154805119703,-0.0114613180515794,0.0287037037037037,0.00888099467140321,0.00888099467140324,0.00822199383350464,-0.0826521344232527,0.086,0.0231696014828544,-0.00824175824175832,-0.0603520536462699,-0.0291519434628975,-0.00491543502296202,0.00097087378640766,0.000970873786407811,0.224,-0.081,-0.00280892355549354,0.0376984126984123,-7,0.00611931568942817,0.032,0.005,-0.00992555831264974,0.00399999999999998,-0.000195559859941907,0.036,-0.022,-0.038,-0.00247839573406213,-0.00182648401826491,-0.019,-0.00184637043024216,0.356,2.918287937744,7.500625052088,0.0697333333333333
"2018-10",0.0160142348754446,0.606520412047004,0.0328502415458958,-0.00900090009000898,0.00880281690140846,0.00880281690140849,-0.0366972477064219,-0.000990099009900436,0.099,-0.0606884057971014,0.0193905817174516,0.0294380017841214,0.02729754322111,0.00759013282732448,0.00387972841901067,0.00387972841901063,0.263,0.075,-4.3231237162828e-05,-0.00573613766731051,-5.60000000000001,0.0145559196670768,0.032,0.008,0.0116959064327422,-0.014,0.0061194266181086,-0.06,0.058,0.019,0.00284232334036014,0.0347666971637695,-0.01,-0.000820731834101807,0.366,2.50138966092301,17.701475122927,0.0925333333333333
"2018-11",0.00262697022767511,3.497340268716,-0.0112254443405085,-0.00544959128065392,-0.00610820244328089,-0.00610820244328092,-0.0645502645502645,-0.0426164519326097,0.074,0.0337512054001929,-0.0108695652173914,0.0277296360485269,0.0194862710363153,-0.0113900281662302,-0.00966183574879228,-0.00966183574879231,0.246,0.082,0.0566218809980807,-0.0288461538461482,-4,0.0126758171716662,0.047,-0.012,-0.00330305532617492,0.04,-0.0128494723199407,0.058,0.031,0.049,-0.0121442285594989,-0.0159151193633952,0.012,1.32207049672317e-05,0.309,2.75152862701501,8.50070839236601,0.0557
"2018-12",0.0174672489082905,3.681526671957,0.010406811731319,0.153424657534247,-0.0184372256365232,-0.0184372256365234,0.102941176470588,0.124223602484474,0.005,-0.113805970149254,0.0402930402930401,0.0278246205733559,0.0825369244135534,-0.00945802689988737,-0.00390243902439025,-0.00390243902439025,0.305,-0.035,0.00402632107920903,-0.12772277227723,-4.40000000000001,-0.0553806815978613,0.044,0.001,0.011599005799505,-0.00700000000000001,0.00227886563133017,-0.001,-0.065,-0.051,-0.0176506554374839,0.0125786163522013,-0.00600000000000001,-0.000684296068067414,0.377,2.834908282379,-1.700141678473,0.0310333333333333
"2019-01",0,2.88837265979201,-0.0262172284644242,-0.144893111638955,-0.00447227191413248,-0.00447227191413235,-0.0717948717948718,-0.0313075506445689,0.037,0.111578947368421,-0.0422535211267605,0.00574241181296142,-0.0690208667736757,0.00090931982876841,0.00685602350636642,0.00685602350636638,0.13,-0.153,0.020908350305499,0.155505107832007,-0.399999999999991,0.0238738666020932,0.034,0,-0.000819000819000326,-0.047,0.0214269005847953,-0.05,-0.017,-0.021,-0.00888007540865987,0.0159716060337178,-0.032,-0.00278935485227727,0.278,2.75152862701501,7.500625052088,0.0327333333333333
"2019-02",-0.000858369098705292,3.63096514936301,0.00384615384616138,0.037962962962963,0.00988319856244396,0.00988319856244391,-0.0342541436464088,-0.0142585551330818,0.039,-0.0151515151515151,0.0137867647058822,-0.0203915171288744,-0.00948275862068959,0.0134490538875737,0.00291828793774309,0.00291828793774318,0.179,0.134,0.00097465886939582,-0.0275049115913537,1,6.44980973084075e-06,0.037,0.001,0.0196721311475387,0.00199999999999999,-0.000696193835020398,-0.028,-0.055,0.028,0.0127157398808234,-0.00698689956331877,-0.031,-0.00254109348505815,0.272,2.08449138410201,8.60071672639401,0.0106666666666667
"2019-03",-0.00687285223367962,5.824561854992,-0.0162835249042154,-0.0223015165031222,0.00355871886120977,0.00355871886120984,0.00228832951945068,0.0135004821600795,0.062,-0.0192307692307693,0.0226654578422485,-0.0133222314737718,0.00870322019147074,-0.00389105058365759,-0.00484966052376323,-0.00484966052376334,0.161,-0.09,-0.00603956596415536,0.0181818181818216,1.40000000000001,0.00312390472852483,0.037,-0.024,-0.00321543408359959,-0.014,0.000440007700134748,-0.001,0.108,-0.051,0.00472846978548738,-0.0228671943711523,0.02,-0.00332067253251311,0.191,1.33407448582599,4.80040003333599,0.0273
"2019-04",-0.0276816608996563,0.996568709531005,0.0233690360272611,0.0155109489051095,0.00886524822695036,0.00886524822695045,0.0924657534246576,0.0561370123691709,-0.022,0.0107843137254902,-0.00443262411347523,0.0261603375527426,0.0241587575496116,-0.0039973228601268,0.00292397660818725,0.00292397660818722,0.139,0.004,-0.0169032572470601,0.0466269841269791,1.89999999999999,0.005193200845375,0.038,-0.032,0.0145161290322584,-0.00800000000000001,-0.00542437486828484,0.005,-0.09,0.063,-0.00131239632550885,0.0207020702070209,-0.061,-0.00301744209412114,0.226,2.001111728738,6.40053337778201,0.00496666666666667
"2019-05",0.00355871886121584,0.975059029362001,-0.0047573739295883,-0.0206648697214735,0,0,0.018808777429467,-0.0279279279279311,0.017,-0.000969932104752602,0.0356188780053428,0.0542763157894737,0.04212299915754,-0.00866982942816781,-0.00291545189504384,-0.00291545189504383,0.217,0.027,0.00996339019703468,-0.0672985781990505,1.90000000000001,-0.0167306068960457,0.024,-0.007,-0.0103338632750422,-0.025,-0.000819936431894597,0.03,0.042,-0.13,-0.00468248416012669,0.00705467372134039,0.011,-0.00498044091655236,0.137,2.167871039467,2.10017501458501,-0.00429999999999999
"2019-06",-0.00620567375886649,6.85793003584,-0.0133843212237117,-0.0165137614678899,-0.00878734622144113,-0.00878734622144117,0.0676923076923077,0.0139017608897145,0.016,0.00582524271844664,-0.062768701633706,-0.079563182527301,-0.0654810024252224,-0.00280071466512155,0,0,0.157,-0.097,-0.00304780522480907,-0.032520325203252,1.5,-0.0174297502347813,0.003,-0.008,-0.0289156626506032,-0.001,-0.0103544294460427,-0.036,0.026,0.072,-0.0136900043206572,-0.0183887915936953,0.021,-0.00507964630694679,0.101,2.918287937744,-1.900158346529,-0.0281333333333333
"2019-07",-0.00535236396074923,1.49459988676901,0.00193798449612292,-0.00932835820895528,-0.00265957446808501,-0.00265957446808507,-0.079731027857829,-0.0319926873857417,0.007,0.0231660231660231,0.0623853211009173,-0.0186440677966102,0.0328719723183393,-0.00097402597402587,0.00389863547758285,0.00389863547758296,0.094,-0.00199999999999999,0.00785903253344766,-0.0252100840336136,3.3,0.00388982997678649,0.009,-0.008,0.014888337468983,-0.024,-0.00622362181249003,0.018,-0.041,-0.025,0.00433062240346725,0.0115967885816237,-0.067,-0.00449268534161051,0.096,2.58476931628701,4.00033336111339,-0.0327333333333333
"2019-08",-0.00717488789237963,4.78128951303,-0.00773694390715252,0.0150659133709981,-0.00711111111111112,-0.00711111111111107,0.00313152400835071,-0.0349386213408881,-0.01,-0.0622641509433962,-0.0259067357512953,-0.00604490500863564,-0.0150753768844222,0.0018957345971564,0.00097087378640766,0.000970873786407811,0.088,0.136,0,0.100215517241375,6.2,0.00826955782312915,0.015,0.024,-0.00162999185003998,0.003,0.00802512539258426,0.015,0.037,0.002,-0.0127740200322543,0.00529100529100535,-0.014,-0.0032941331582812,0.019,3.50194552529101,-2.70022501875201,-0.0387
"2019-09",0.0171635049683843,0.870234238742995,0.00974658869395184,-0.0157699443413729,0.0062667860340198,0.00626678603401976,-0.00832466181061386,-0.00978473581212791,-0.047,0.0201207243460764,0.00797872340425543,0.00608166811468291,0.0110544217687076,-0.00472325252199477,0.00193986420950534,0.00193986420950543,0.021,-0.093,-0.00298079477442835,0.130264446620959,8.40000000000001,0.00516861917363635,0.005,-0.014,0.0106122448979618,0.011,-0.00174849564271173,0.023,-0.039,0.055,0.00566814222419375,-0.00438596491228072,-0.028,-0.00146437703571878,-0.039,1.917732073374,2.90024168680701,-0.0652333333333333
"2019-10",-0.0124333925399671,2.042059731796,-0.00193050193050093,0.0292177191328935,-0.00088967971530259,-0.000889679715302516,0.024134312696747,0.0207509881422914,-0.033,0.0177514792899407,-0.0175901495162709,-0.00259067357512954,-0.00252312867956273,-0.00853710252429428,0.000968054211035926,0.000968054211035962,0.012,0.045,-0.00191912549539207,0.0658578856152512,5.8,-0.0138081764198347,0.008,-0.026,0.016962843295637,0.01,0.00228261578452105,-0.038,-0.07,-0.006,-0.00576188903281894,-0.0193832599118943,0.048,0.00071542984750006,0.056,2.08449138410199,-3.70030835903,-0.0636
