"","ARGXTEXVA01GPSAM","IMP3570","XTEITT01BRM156S","EXP3510","BRAXTEXVA01NCMLM","XTEXVA01BRM657S","XTIMVA01BRM657S","IMP3510","BRAXTIMVA01NCMLM","XTEITT01CNM156S","XTEITT01INM156S","EXP5330","XTEXVA01INM657S","IMP5330","XTIMVA01INM657S","MEXXTIMVA01NCMLM","IMPMX","RUSLOCOBXNOSTSAM","XTEXVA01RUM657S","RUSXTEXVA01NCMLM","TURLOCOTXORSTM","TURXTIMVA01CXMLM","TURLOCOMGORCXMLSAM"
"2012-02",0.032655292699724,-2.81598600000001,0.0378891281767002,282.877686,3105955377.8761,0.0462102960639458,0.0102191427683474,651.531543,-4310765635.9113,0.924639830435154,0.578664012975831,55.0103630000001,-0.0250462183352843,221.209999000001,-0.0101323242051221,69894090720.595,3563.661588,-0.00287857669759828,0.0320517399068152,-174048056350.3,0.199,267106440,0.00808807242557918
"2012-03",0.00337480345776801,-4.456885,-0.00757253806136027,329.177986,5327709007.0523,0.0276673340652863,0.0347819666607919,1248.337127,2264625357.5119,1.12241471381676,0.605253201744423,20.963049,0.00514749857091058,-604.81888,-0.0390093212571415,34253821865.772,1845.440135,-0.00307151425121077,-0.0435146112834498,-15939560306.4402,0.254,-965984170,0.0510044482085088
"2012-04",-0.1140527821181,-11.740461,-0.10250767273736,203.867472,4031881322.05259,-0.0456626044069493,0.0530227207596616,413.359946,1054921312.12589,1.17742574090832,0.631962547910064,-118.83004,-0.0154379779211409,-125.826442,-0.0570496334792324,79687983320.571,1397.678615,-0.00319488795356371,-0.0139360602983165,-264963381869.63,0.204,-1680644400,-0.00363755691190526
"2012-05",0.0076177065286249,14.279133,0.0786144286958401,-132.2748,8538484332.9789,0.0515877847840485,-0.0256799471603168,-425.540681,2872382646.69061,1.13680985139733,0.61312579131948,-227.952652,-0.00785379256283317,26.3500089999998,0.0226274184322959,91056612096.74,1844.799142,-0.00322689042819335,-0.010962044450564,266932178675.08,0.244,643422940,0.0387344700016801
"2012-06",-0.0263711521015459,-20.742293,-0.124875987753487,-13.337215,3540202896.99339,-0.137080149282585,-0.0230553654355629,88.6638119999998,-834156409.556293,1.15104767699824,0.686773921827197,-304.605232,0.0358236325201779,68.796926,-0.0752558241194389,54984148176.826,799.151055999999,-0.00318022936490681,-0.0601862722791975,-44802185518.6699,0.188,-1167366810,0.0303864687832929
"2012-07",0.182364755811562,79.443236,0.162087118560737,-241.636696,7582790497.5385,0.0486751906070439,-0.104854385742398,-262.329553,-513491694.634007,1.10594099257784,0.588603006574361,-38.116389,-0.0711671430833923,853.532290000001,0.0837494486803819,71344532988.545,1435.016157,-0.0030627988426406,-0.00738381448075257,59990364082.2898,0.207,-226105260,-0.0187979649748179
"2012-08",-0.0828362904294605,-92.157732,0.0247904483633601,-9.40996200000018,3540087206.117,0.0355045006335039,0.012825619951748,711.194558,-3557415287.3077,1.14488499106909,0.63077764401359,234.597686,-0.00672615206109042,-462.916524,-0.073137770818127,35185070173,611.279710000003,-0.00288222461403564,-0.0180206976347002,-125557052569.07,0.16,-850943490,-0.0383725600441261
"2012-09",0.0267030457293462,57.015772,-0.0368951632327299,-149.543454,35448373.2930984,-0.00622837280454073,0.0272552984885004,-496.11586,-3124216125.6723,1.13721114966583,0.582868040638467,516.46848,0.0594759769038514,-336.464031,0.146560994952421,-24062316234.426,-152.416223,-0.00265450284205948,0.0630128098249219,-14702263582.3801,0.194,-1279382420,0.0130306446525852
"2012-10",-0.0234309698788037,-51.109764,-0.00355247598183994,201.102657,3768586908.9265,0.0143516032218719,0.0176530776766237,-283.75676,5634226263.527,1.1612562943466,0.56541550918441,364.535233,-0.0287362284683893,-247.397841,0.00124351430041492,47796820666.466,1963.968017,-0.00239178644836102,0.00514565368252393,-12770599040.21,0.157,-1132512320,-0.0145995507919948
"2012-11",0.0591513190659806,-36.171339,-0.0604370647882102,250.041298,2170939821.507,0.0170549726225036,0.0766726883032452,-793.164164,-929821396.339798,1.08209740495405,0.613028177529075,-201.225962,0.0246174688447219,506.902841,-0.054962513793091,-572756135.40802,584.564780000001,-0.0021083489950896,-0.00255183353132089,-39327906192.8398,0.192,2298673470,0.0175682689182126
"2012-12",0.00881454362728816,-72.56696,-0.0117542762771399,203.932966,727672614.059601,-0.0154241372649406,-0.00407005001721109,-1262.971985,-2069868059.711,1.14397616494129,0.591435066534428,264.405162,0.0300657982687524,-331.06982,0.0676731813482467,-25505966970.891,-1070.53352,-0.00180515812397564,0.00629925763452042,-87803236229.3201,0.168,-766390550,-0.0551244490646279
"2013-01",-0.0384993702182965,-124.422979,-0.081356056779424,18.4605220000003,3451845646.04259,-0.0553184726049707,0.0266238743246127,-858.708079,6491998151.0016,1.24663256576995,0.574644398763673,376.071235,0.00871438896365636,-81.6099539999996,0.0381882483053791,13652043278.3121,51.8409439999996,-0.00148210335126397,0.0093834714489731,25524853280.6399,0.18,2095506541,0.0820722707720525
"2013-02",-0.122162451275998,96.585412,0.0573640967224501,425.464066,-277909910.1665,0.015977871727767,-0.0425787872579616,-657.951603,-4273729344.6978,1.27142304438973,0.621912217669319,65.1020699999999,0.0673765342380131,-276.773832,-0.0137483565280419,-7486263843.59503,-547.019347999998,-0.00114082946506877,0.0270475788956974,-8275451996.61011,0.142,2558403520,0.0520583375747219
"2013-03",0.0994108266954763,92.905663,-0.056109404772495,-191.530083,-745294163.146004,-0.00689233478168812,0.0524390517223771,-1332.879818,-1047726840.0829,1.05267300005704,0.663286426776831,108.115081,-0.0145610071942521,517.257829,-0.076030317141038,-16434974137.729,-1962.690239,-0.000793621391665833,-0.0382923410301256,75948973174.5603,0.188,645316230,-0.0437327619533879
"2013-04",0.0340369355087822,-0.701654000000019,-0.0236263756096271,-270.697431,5155139737.6087,0.0815195445303687,0.109428852112895,-753.701832,4632842974.4671,1.1796782710165,0.599110329617434,-101.683497,-0.0698770659027028,429.900201,0.0297567691989693,18339016402.87,1606.763354,-0.000453686476736048,-0.00829054457930043,207733942622.91,0.179,4415530854,0.129573494730033
"2013-05",0.0636262428924513,-26.497466,0.0446549733856441,-110.595008,-1770652008.7135,-0.0412904788808465,-0.0858758712688832,86.4120720000001,-6063204216.15141,1.12712080056772,0.589354521740946,155.313471,-0.020446774774947,-109.450429,-0.00423186046180852,-36844220918.025,-330.749827000003,-0.000135940837882154,-0.0523146728457964,-318857782072.37,0.201,2088348866,-0.0549756390002285
"2013-06",-0.0362649324121042,109.793914,-0.0381399532297629,293.475466,2598744971.215,-0.0479393195146542,-0.00855866825558179,-585.942874,114978125.028793,1.09829958813255,0.67664142178908,558.300183,0.009953365097258,-688.843078,-0.120330852796812,-21754172825.195,-586.297429999999,0.000163031995211949,0.0512073495490761,119601516869.18,0.214,1256352916,-0.00850886832489806
"2013-07",-0.0804905032481184,-11.797482,-0.0435891390137491,916.752992,3447485593.9762,-0.0323134708664483,0.0157021757730214,27.090897,11427529841.0423,1.08798420449244,0.698642383440176,110.272912,0.0469710777948336,-117.18975,0.0140008900731164,19348504888.0959,1019.622062,0.000446964916397841,0.00449849280997456,86258048344.8801,0.214,3146604963,-2.79339784298172e-05
"2013-08",0.0330379015067585,-37.454892,0.131577397310094,276.101878,4459382289.4307,0.0686237461130092,-0.0705833950449272,-545.160014,-5830151875.9212,1.11616085698758,0.721959352778885,-14.6571000000004,0.0399545024679166,-144.225488,0.00636731067607734,-4777203247.34003,224.541008,0.000715005501373822,-0.0068937920476215,-6622858810.63037,0.162,275905305,-0.0819516696064658
"2013-09",-0.0576768542779665,42.175882,0.06160950350131,-201.045929,6798530539.7874,0.0311073695091036,-0.0281705775907339,311.881995,-869210639.502396,1.08951432087525,0.808297174651034,-638.81646,0.0202674112196346,296.389789,-0.0887118958648792,25742132291.2,1152.168663,0.000969599011360511,0.0228798978274961,21552546494.2703,0.177,1403828952,0.0220821150925405
"2013-10",-0.0320164839163682,33.843842,-0.136209932599693,-210.90392,2265346646.6303,-0.0274138599372155,0.114202886439826,-26.4757729999997,1956203076.7558,1.14928340448444,0.750933467289168,-351.067667,-0.00116420884865328,440.736298,0.0751367239530286,-698549511.486023,497.283837000003,0.00121035168209427,-0.0595956692879708,-160051128314.28,0.199,1657088581,0.0784000474147488
"2013-11",-0.092543457393354,30.299835,0.117785033957223,-700.353083,2693297197.65661,0.0260757569356064,-0.088671619499842,-251.146943,-8276181812.2934,1.13953722244138,0.763230197162118,112.36965,-0.0539646041860366,-761.541230000001,-0.06920658721531,-17384309376.1949,-7.97732099999848,0.00143506444885699,0.0964275229999443,157471072767.63,0.176,968528216,-0.0415879865491731
"2013-12",0.00599837185482822,87.193589,-0.0648432049403691,89.0992590000001,4822862075.8485,-0.0321966394615932,0.0312956339622284,4.40227999999979,5028720082.4224,1.12172278052317,0.722832144232666,-674.610185,-0.0041050764846859,585.209919,0.0515540639580137,20238713073.663,1844.914993,0.001646088868269,-0.0439564854256315,40439297252.0701,0.124,3766247138,0.05958015988733
"2014-01",-0.0512519635602571,-99.150933,-0.0486910943458529,416.027675,5462374713.3672,-0.0259116642997457,0.0245610495564825,156.652257,972944196.712692,1.23348912268745,0.739424088558595,-162.040099,0.0326618565890483,258.437757,0.00948994712984258,16596065528.9109,465.742870000002,0.00184172740049515,0.0307642403150169,9052868139.87012,0.123,574778682,-0.0629462131656376
"2014-02",0.0919048220674234,-70.939082,0.015562076362054,-285.157693,7244484448.9417,0.0389324651849339,0.0220073995841677,66.3667109999999,2697569287.44711,0.95080729747758,0.716814733339871,-185.601335,-0.0284364406037959,-291.326644,0.00220805456388529,22684992446.7,375.009145,0.00201884699684496,-0.0901809867535118,-130733859953.09,0.095,-1516665654,-0.0588191846943392
"2014-03",-0.0331869509374235,-68.956974,0.017867570577614,229.939198,4286420173.0973,-0.0788910735312132,-0.0958034200105678,136.980752,-7063371612.9557,1.10715835772162,0.654638534341211,-149.310253,0.0312094579738622,23.4540569999999,0.129151575806579,49726320935.001,1791.434266,0.00216268784046036,0.127781868504672,313409624631.88,0.24,-37851393,0.0200033981913725
"2014-04",0.119170779303553,125.584837,0.00327582492762901,-12.7537240000001,2585363588.306,0.0835514914491724,0.0799162093884144,32.0087189999999,-3259737389.0332,1.16976755033719,0.732554307147956,-263.384629,-0.0159038393647486,153.85673,-0.120574048964049,22060208398.09,213.719778999999,0.00225482841190061,-0.00291594379760862,-27985432669.2,0.219,-2262429319,-0.00647206172721637
"2014-05",0.0384218939598085,46.297421,-0.0399951977195639,284.328382,1662670852.4264,-0.0180184155718203,0.023922993752852,-0.572002999999768,2284547156.6481,1.18473737146315,0.743044311072274,-187.56017,0.0597777206383947,-445.584162,0.0448162004669274,32757211725.376,960.189190000001,0.00227261013752744,-0.015427900020589,-48033653581.3401,0.263,-2358426513,0.0200396821206892
"2014-06",0.0068863991380322,-128.871393,0.080382378248479,-340.552168,3462547623.2492,-0.00117204257392866,-0.0801338895979235,338.679024,-2207698152.9916,1.15461447676077,0.674558581625021,-470.066891,-0.054972280436134,-130.221082,0.0409732971388957,38542274200.932,2206.868522,0.00222026805187081,-0.061214028264475,-207082330769.18,0.203,-140055120,0.0513096214025419
"2014-07",-0.0491633735089942,-11.674646,-0.0161518350225101,-752.52282,2967655201.69659,0.0197266601360379,0.0361864981265394,222.551197,-3042231585.42651,1.2797531573878,0.667364828071573,-27.0391420000001,-0.0187003862071784,148.546695,-0.00812262231135288,20370208460.325,1763.114495,0.00209815644211542,0.060945458536809,122114955655.12,0.205,-3212110216,-0.0627303045092946
"2014-08",-0.0268332517479122,16.914742,-0.053967026950712,-549.847877,-5981643484.5158,-0.0729346916851662,-0.020085726302502,250.274348,-148936170.270004,1.2184793638432,0.72529661659099,-145.719415,0.075317994875747,327.516198,-0.0105711341306196,27876960882.125,860.640340999998,0.00190354150775796,-0.0512511920537628,-77208973045.0596,0.13,1178023214,0.0150184776112372
"2014-09",-0.091466671383721,-85.749315,-0.0128909083821961,-133.984739,-2066008011.9832,0.00861132991759344,0.0225351835251728,-209.231859,8478053352.6646,1.20150752868572,0.656507570395172,318.567777,-0.00156905665239696,422.351962,0.103046815856021,43977238618.592,1730.156077,0.00166313885350711,-0.104730038247242,-112189729996.71,0.231,135818322,0.00631907579959301
"2014-10",0.0345662427058047,55.403177,0.0415995872480471,-65.8046130000002,-765392288.545799,-0.0574551216787888,-0.0976540237853516,470.039327,-7769801997.4896,1.23674463525418,0.683056239506068,303.786499,-0.0682555733737389,-168.775049,-0.104470123578726,40301205441.185,2250.673847,0.00139756850336648,0.00686463675032161,316983476597.63,0.228,-392728741,-0.000736622716778879
"2014-11",-0.0304491204735962,-145.629514,-0.0717502478066552,97.1099730000001,-3815308391.6105,-0.0215486194662546,0.0561420516189935,412.409073,4998355730.56041,1.25535668814063,0.659992775721861,272.073453,0.114234342281152,-25.1021939999996,0.153171288783655,45010879581.785,658.670876999997,0.00112815737738248,-0.0608278252862288,-141524800760.71,0.179,-209361279,0.0879617681828477
"2014-12",-0.100846134026824,-29.183468,0.0382420989896071,-560.561092,-314444853.245491,-0.00802200544096812,-0.0482982355107699,603.580569,334744779.332191,1.28467057417061,0.743262468458272,384.931959,-0.125021787643645,-63.131206,-0.223047949310461,96283854067,1897.703195,0.000863678467710072,-0.0759029335725489,328135885083.29,0.264,-1439365780,-0.121995371237973
"2015-01",-0.025995674873609,145.138607,0.00823934502339896,-709.81326,-1985772180.893,-0.0101773744315005,-0.0187610348633745,160.802492,-5955972476.29389,1.42044754725159,0.756186332746345,-21.2046290000001,-0.0239759377584328,-479.278561,-0.0406570148634515,38739890732.049,239.652177,0.000607364539235711,-0.024869113814278,-88070734106.8499,0.246,-3084093861,-0.081877770599306
"2015-02",0.0010277206998454,-34.231481,-0.070548448667652,-473.873824,-4110749715.0436,-0.103461700356394,-0.0315522220890124,-16.6978389999999,2228541932.4762,1.77516412050079,0.729541344055632,240.779537,-0.0855900244432169,304.559334,-0.0521930913483222,42196666810.05,261.324603999998,0.000365144117450145,-0.0168423196737832,221326977490.86,0.245,-1047159326,0.0289593810198738
"2015-03",0.0128222117171326,-75.819515,0.118784541718936,-1144.733694,11464725781.6585,0.130318742392773,-0.00416700492307513,91.3829179999998,11983867101.6819,1.11758981618092,0.606208867925512,100.579401,-0.0711551703640634,-71.3365099999996,0.117817210016449,86894612985.43,707.967463999998,0.00014757154715106,-0.00864413244188264,-338142641714.88,0.218,-1755659801,-0.037601242153389
"2015-04",0.0150580536380523,-157.263826,-0.0272756212893059,-379.922686,2078010693.0309,-0.111029184515353,-0.0860597999953153,147.054906,-8776949013.3124,1.29174369539226,0.670315403237446,552.096723,0.0781794433879198,-542.544183000001,-0.02493373024098,64784750033.283,126.888202000002,-3.53226228765324e-05,-0.0289810053645088,-352956054569.13,0.196,-2665699579,-0.0980607311914247
"2015-05",-0.0469928718927953,-78.58628,0.0911035473949621,-745.107068,5132482487.30531,0.0683073124215659,-0.023321604094484,-457.939359,-3732090876.8626,1.3442735121441,0.707746613255909,51.4497389999999,0.00808983839673624,234.997194,-0.0452258847049482,51138765254.909,-961.937786999999,-0.000174290014770873,0.0316817399841934,86474595900,0.238,-3160833670,0.0576922791816648
"2015-06",0.171951199970441,34.526487,0.0767344955235001,-572.91124,13062636927.3353,0.0819704995702149,0.00907274040256597,-121.935763,8391377912.03391,1.30226640502027,0.665593913724729,419.714325,-0.0150413808967629,667.383782,0.0473369910588371,106876545048.402,1784.734455,-0.000285019413173715,-0.0609323889301534,227247925100,0.175,-2819275322,-0.0205521766593142
"2015-07",-0.0700833828666915,85.411213,-0.0281256313224001,-1228.734608,10241711893.1501,-0.0515861618572935,-0.0275719762937888,-494.986765,-2321334834.1818,1.28477206527492,0.66243496337777,13.918181,0.0417779378778469,-389.713041,0.0467458591988065,109277154780.912,-504.213969,-0.000386414884623099,-0.0750151321042714,-283320023800,0.161,-1792734755,-0.00183908648891939
"2015-08",-0.066503190563857,-140.937937,0.0254706008894598,-1166.820098,10027885921.7577,-0.113194044656547,-0.133072814846709,-169.131633,-3145274542.3849,1.33816713179337,0.643805448945495,-47.2319830000001,-0.0399878851353263,-262.516535,-0.0122084378219745,106457212901.729,-155.215361999999,-0.00049457404979325,-0.051257210402696,176014285255.69,0.193,-3861578407,-0.0496698807133421
"2015-09",0.0478024728218483,-64.820766,0.02418453793924,-1015.519171,15104291840.5892,0.00956089836787984,-0.0114790843365943,-224.499338,2464964263.2298,1.43400431083288,0.671940963267913,-197.181821,-0.0614396353030309,-261.454815,-0.100739038118062,121566768559.48,297.897373,-0.000584543863786369,-0.0275074022784079,182155120784.82,0.171,-5551480013,-0.000386269282783291
"2015-10",-0.000613331199021266,-84.87666,-0.00428030652811984,-1635.320683,16722126449.0237,0.0521954395074775,0.0560908318542459,-546.011751,3372826887.7453,1.38580291492182,0.715433588208388,-207.884998,0.0347175297091299,0.700516999999763,-0.0281849984649674,92216188733.731,106.591576999999,-0.00063472576150958,0.0205342842568458,-308821279640.51,0.246,-2678903774,0.0125328943380287
"2015-11",-0.155803993625579,43.865812,-0.00718067076844009,-999.832092,12002470218.1785,-0.0619026278488259,-0.0560399157829474,-438.191817,-5125461377.895,1.32408643656682,0.698181338527032,-553.033115,-0.0345434615994792,241.150696,-0.0106867694510985,87256400992.007,-332.511137999998,-0.000620307317109936,-0.053455093909402,-40664501416.71,0.198,-5450366968,-0.052402589448058
"2015-12",-0.0956665933807986,32.122487,0.23909172842778,-718.60069,15196899697.3562,0.0529264631321404,-0.128436712276473,-477.163119,-6155775341.13809,1.35223449264221,0.664994320648877,-398.178165,0.0358200463029277,-347.231506,0.0875133876259983,52470571844.09,-867.815417999998,-0.000558140789074124,-0.0163086797523194,-79293009483.2898,0.202,-3655432274,0.0583523090547682
"2016-01",0.275731273575763,-90.130295,-0.13640589669033,-703.847323,9098554649.4134,-0.0883651172212008,0.0109839830834558,-780.166656,1770706059.19889,1.45468811615799,0.73425489381993,-58.0197949999999,-0.00111196737008726,491.440045,-0.0953347750843524,66780827792.689,76.6372320000009,-0.000465436720274215,-0.142365170500389,-302792167893.15,0.134,-3419188606,-0.107273703435215
"2016-02",-0.00936351723372067,-22.799503,0.0417839672709901,-830.211607,18319691921.4318,0.0732787378652949,0.038607373413645,-375.443717,1692047070.9251,1.56237491422814,0.70148845049341,-89.545709,-0.0539285570085616,305.210883,-0.00973767076116289,114775813256.34,415.196626000001,-0.000357082646203266,0.0491985900102918,68351550809.1399,0.142,-1668992869,0.0644213044654307
"2016-03",-0.0375919270936777,-48.188409,0.0648428240703198,-500.467326,6835214479.5584,0.03427522958329,-0.0150993141883603,42.0206680000001,-7514709376.3968,1.36118374536128,0.750826612301204,18.101154,-0.0438532136221863,-463.289712000001,-0.106683331901725,40338263379.5579,-959.570502999999,-0.000240305274468944,-0.00883281028524056,-2652403485.11987,0.184,-1276446689,-0.0352366188141006
"2016-04",0.0394354151441314,39.366707,-0.03061162981569,-725.321819,8009188982.8433,-0.00417026214178498,0.0187899640275767,-462.353823,1084178925.75941,1.32839801225934,0.82183467512423,-172.609809,0.0961517168626273,-323.553830999999,0.00144214530216269,64497362958.1541,281.028152999999,-0.000119875755816179,0.0368739121538802,174601450469.13,0.201,-2363960857,-0.0111409821959415
"2016-05",-0.00534432129409097,27.3258080000001,0.0131806500412401,-291.759014,7848515901.8047,0.0108347916173076,0.000898337875677203,-61.6221740000001,3875542550.9576,1.2982583253276,0.81701768765842,-202.13516,0.033717234194515,525.566962,0.0398118427146523,82006657068.822,278.560253,3.1234957331705e-07,0.0230767635827206,70377964200,0.197,-634785513,0.0273979331604994
"2016-06",0.0174768235538277,35.830854,-0.15326845939993,-500.042213,-1266418663.27789,-0.0142186814052702,0.113003793912958,-342.644034,330085546.430092,1.33199220136161,0.732826638644035,-574.545366,0.0213288097805828,-332.990542,0.138664533333351,66619074919.7819,-2109.594986,0.000110205449364686,0.0372124604045262,33192577400,0.199,1131885297,0.131928020276155
"2016-07",-0.0249379200570397,-5.024721,0.0326254409155,196.280935,-9336695350.8583,-0.0686900249804912,-0.0935907048944658,-305.337525,-10349476743.3226,1.30818565460638,0.762802200792132,-240.540182,-0.0160968493576937,-48.1917610000005,-0.05476093555089,26207588406.243,-1860.219223,0.00019994862533812,0.00424341337660267,-45251786200,0.197,-3848358791,-0.107359918346955
"2016-08",0.0916223887261506,166.364677,0.0635054560188202,449.748103,459020037.547699,0.0685347081775114,0.015674814661928,282.989058,9761068427.53611,1.33382532253575,0.750080630572253,25.6925120000001,-0.0261451676773903,398.969943000001,-0.00962832651604891,72653086814.468,851.171264000001,0.00026055694984839,-0.0163611976352238,-15738284900,0.206,438645848,0.0220232850414128
"2016-09",-0.0727250490352082,148.740572,0.0114755439091598,58.098019,-9118650599.49309,-0.0211914491554597,-0.0298637161160405,146.862124,-8772652238.25481,1.31170279775688,0.703157976299067,162.347735,0.00359852445039473,330.413471,0.0705699706675346,84785670062.0961,-209.155022999999,0.000294444316712328,0.0338193996590606,10908933300,0.246,-268055665,0.010861232290265
"2016-10",-0.0285753509260666,131.980616,-0.0820354850912499,423.134553,-17944091757.9376,-0.0808134075775387,-0.0186572630721284,132.155744,-6100420144.702,1.27075930626939,0.702376241132275,298.836195,0.0992311970903993,231.502704,0.100454626404885,40444968622.13,-1313.331033,0.000307007810573356,-0.000189196878964529,-29056830800,0.168,-348186142.999998,0.00326415446962436
"2016-11",0.103903140538187,118.503219,0.12548084376668,820.262725,-3996251400.515,0.0774564131719211,-0.0235409639231341,125.363425,8997792792.23151,1.27049133309459,0.641664420943115,480.69335,-0.116051702848674,-393.273167,-0.0324159139198012,142901123524.829,1308.567981,0.000302614014869862,0.045414510602349,206113697400,0.194,766322856,-0.0278132330429257
"2016-12",-0.00582310589580343,200.850881,-0.0737830437751701,156.850923,-7849289441.6818,0.0671609451702951,0.129411272550436,167.927866,7228130827.48519,1.18865657828214,0.696611214448008,545.994223,0.104275369806165,156.38887,0.0171731390943636,134622890170.126,307.990894999999,0.000278405427416306,0.0616592223420966,-116096964500,0.154,61151536,0.103676725032273
"2017-01",0.0255737589430969,8.992389,0.19080171792608,621.765442,2787103665.8539,0.153578874429894,0.00237356691841521,561.364206,-639441591.406891,1.36710738416001,0.69576447438095,180.548134,-0.0361465192060608,-327.671402,-0.0349735168597017,149929500592.041,1120.836595,0.000233993086397488,0.0761169137241324,275780309900,0.162,2454803704,0.00467872541448866
"2017-02",-0.0857786868628646,87.992596,0.0773273009472502,656.10979,-4592469965.2536,0.0334864813859897,-0.0186445880714032,358.030965,-4302200433.25591,1.06277241558344,0.67785941046577,406.691355,0.100707133831587,-287.77324,0.129781350813553,69159140946.1459,685.128436999999,0.000167256453245779,-0.0236279696914466,-263783046800,0.219,153493292,0.00552298006964502
"2017-03",0.00505733389254678,68.459283,-0.0681657212372202,502.114294,3124113104.0938,0.0248382731677251,0.0725290137067365,161.890344,6032335954.73201,1.32406328083351,0.64670436299758,276.188263,-0.0057581047383157,335.823483,0.0421395981597491,140818688350.449,3228.516179,8.67357085645448e-05,0.0284231388806851,233546690800,0.155,1190542857,0.0698461719381298
"2017-04",-0.00596183597075072,68.890068,-0.0635353744345899,576.052997,985887999.716599,-0.0551084066096222,-0.0122665739275256,463.120352,-968048305.538902,1.24273725016171,0.639152229143122,219.407683,0.0393598255781294,-63.9676909999998,0.0516407567363228,11343359025.626,31.6941499999994,8.4154764667943e-07,-0.0459843688019943,-166862018800,0.178,1467387509,-0.0157464082368892
"2017-05",-0.00337070625948319,40.0391279999999,0.000210665971339896,618.365698,4708629617.7391,-0.0103979807081911,-0.0105467317922284,413.493899,3871002268.56419,1.26111761073405,0.645510404515357,475.656123,-0.0887949038551915,291.397563,-0.097770129910165,109614904847.008,2271.519758,-8.08096256088575e-05,0.0375008089853348,146968909000,0.064,3657867140,0.132016258802183
"2017-06",-0.0175033243634179,64.270003,-0.0593873160224598,564.189257,7226540419.7384,0.00134844626013496,0.0456570584875042,415.182191,-2051345465.86369,1.24908801046337,0.621251676541037,598.024354,-0.0135022897024706,107.730059,0.0250186197856772,40852178712.984,2344.131108,-0.00017126346916474,0.00576147884917528,-29877890843.2898,0.14,-296544214,-0.0332124926949745
"2017-07",0.0597918419161094,140.938147,-0.0650636469758801,561.803196,7001844519.3553,-0.0772911083423688,-0.0302807409304829,364.266545,3808923076.0703,1.24899857788767,0.671103983402807,554.474326,-0.00516989240066371,-88.6103719999996,-0.0790698796245558,13691914184.5151,1570.157654,-0.00027969797839944,-0.064469663013265,-110793022432.89,0.168,6757771080,0.0843784769976212
"2017-08",-0.0164442959243861,76.450813,0.0188363474162998,300.403328,6802553187.1543,0.0520365738263823,0.0367447573685643,12.9731659999998,1358728393.0603,1.24633336571266,0.659226400563238,590.933201,0.0249519123876016,-119.394629,0.0434189386407325,52788949569.1039,1379.432216,-0.000415818256531031,0.0762425956519061,207155092079,0.277,2613663296,-0.0649638948376948
"2017-09",0.0353903953183899,-111.685122,-0.00895957661802971,669.489092,7021873494.53909,0.0339277122595301,0.0411258852322574,-25.3933830000001,239322486.808197,1.17222570491379,0.7380031043875,365.970361,0.180006875925945,-32.083306,0.0540493404863627,-16729673064.8281,609.830226999999,-0.000562627818415429,0.0258079016152773,-97680881744.3501,0.219,5148224464,0.097029255821576
"2017-10",0.0116304199971406,-114.019235,0.0474595915241598,1181.050534,16345211923.0808,0.0164004612485751,-0.0197493271993301,161.941688,4779614136.27621,1.18564718119526,0.634331005598073,96.387076,-0.164814481698514,-228.194634,-0.0283156588493705,99262177838.4609,2213.244541,-0.000699399627886788,0.0144890813613656,133061909216.65,0.241,4629406152,-0.042384083497748
"2017-11",-0.0450208273573951,-11.287587,-0.0330580848137898,73.7506779999999,6552468658.4355,-0.0618937094734532,-0.0380627604238707,643.53271,-3195987038.40971,1.20295870411075,0.680034428602315,-38.0131370000001,0.198769343043058,448.791926,0.118203036301471,14813458978.6539,2122.990352,-0.000807209880915094,0.0461988194642186,-6957626691.38989,0.244,3961627357,-0.0435781367654996
"2017-12",0.0268411785147014,-187.711886,-0.0875807024010902,812.329526,4653287263.0944,0.0404795233839135,0.11555739343026,-112.160458,-1945302277.4088,1.20612427333496,0.662589818523794,274.372538,-0.0120358395007565,-305.986281,0.013975199409952,9434987248.375,1588.652619,-0.000880877642394862,0.0397256137244711,-23308333483.7302,0.111,4787643416,0.113059102416176
"2018-01",0.131911989481493,62.307313,0.15791166405247,335.117896,6440898711.5024,0.115013857175127,-0.0133511908721737,505.858654,4344230515.2835,1.13824340645155,0.629297396668723,534.270837,-0.0782200313425747,472.104352,-0.0294540778577031,8975085727.5741,2329.655804,-0.000913306636033062,0.106275214403786,146607406700,0.217,6086404047,0.0681217790747386
"2018-02",-0.0696145421904499,121.638175,-0.0463174596725502,267.642937,3802398599.7365,-0.0302010883711747,0.00369089861167489,3.38395500000001,-374709101.189098,1.43679111832886,0.654399621864498,372.250778,0.0467153537001366,-217.18842,0.00656422334099289,17151441207.8141,1970.267704,-0.00089965373552181,-0.0612807383902151,-114094010800,0.238,3610870928,-0.101936229012066
"2018-03",0.0499104048083759,107.596774,0.03341469636076,444.863981,4229660104.95791,0.0348811144053402,0.00943128439595294,-61.3488939999997,-3041274186.739,1.09681658181257,0.607492215530737,899.381339,-0.0465286540681866,-129.603955,0.027093470969493,7385956039.96289,1833.510135,-0.000853151697260968,0.0343921665639145,-1429995500,0.263,2818841324,0.00573846091659203
"2018-04",-0.0705887546370772,-31.059669,-0.1153913961373,371.781372,12217984395.4372,-0.00978296695619193,0.0821145020712746,233.138737,8313770682.1016,1.16742141086741,0.656844851892386,449.335923,0.0572985369675901,735.562152,-0.0221425518532052,107562091387.414,2877.572547,-0.000787890076608289,0.0370471643312837,436957377900,0.21,3339832872,0.0131731142461537
