"","RBBEBIS","CCRETT01BEM661N","RNBEBIS","CCUSSP01BEM650N","CPGRLE01BEM657N","IR3TIB01BEM156N","IRSTCI01BEM156N","IRLTCT01BEM156N","IRLTLT01BEM156N","NBIEBIS","CCRETT01IEM661N","CPGRLE01IEM657N","CSINFT02NLM460S","NLDCPHPLA01IXOBM","IRLTLT01NLM156N","RBESBIS","CCUSMA02ESM661N","RNESBIS","CPGRLE01ESM657N","CPGRLE01CHM657N","IRSTCI01CHM156N"
"2000-05",-0.00668175449940733,-4.5469868086854,-3.76000000000001,0.0239955971381398,-7.0592404289927e-05,0.004367,0.0392,0.0019,0.00170000000000001,-0.0123120634544808,-5.48504046638391,0.00439097046554088,-0.00699999999999999,0.0499999999999829,0.0012,-2.67999999999999,0.0419872146880982,-1.8,0.00086374172789146,0.00134146855071133,-0.0043732
"2000-06",0.0167082564825864,-2.1102463510597,-1.77,0.0271955283241965,0.0017994308328467,0.001397,0.042945,-0.0015,-0.0016,0.0272084382116744,-1.28972936551129,0.00398108537557289,0.038,0.150000000000006,-0.00192000000000001,-1,-0.0443998708067171,-0.560000000000002,0.00071420586286121,-0.000134334835743102,0.0077801
"2000-07",-0.00128054636644959,-2.32816711707571,-1.97,-0.0327542904981164,0.00030698110667789,0.000812000000000007,0.043086,0.000799999999999995,0.000699999999999992,-0.00466744457409574,-1.5504088692995,0.00405522048319637,-0.068,0.0499999999999972,0.000919999999999997,-1.08000000000001,0.0118019053145173,-0.629999999999995,0.00333848675723914,0.00154690093184339,0.000467100000000002
"2000-08",-0.0135698258360937,-3.88132243004149,-2.92,-0.036460023801796,0.000859163963014528,0.001942,0.044191,-0.000399999999999998,-0.000399999999999998,-0.0203985932004689,-4.05963148475139,-0.00020588883697681,-0.00300000000000001,-0.280000000000001,-0.000399999999999998,-2.33,0.0380390595807227,-1.37,0.00155089264657218,-0.00589606950331302,-0.000906400000000002
"2000-09",-0.00725736568457525,-4.0666606552914,-2.77,-0.0158320233550415,0.00116293652397185,0.000757000000000001,0.045905,0.000600000000000003,0.000699999999999999,-0.0132838678793681,-4.18138026920771,0.00095112275307437,0.068,0.330000000000013,0.000529999999999996,-2.7,0.0383920961188418,-1.57000000000001,-0.000884536727609554,-0.000967593266180555,0.0030703
"2000-10",-0.00927441352973279,-5.37027471412419,-3.90000000000001,-0.0397033656588704,-0.00191129764620433,0.001885,0.047627,-5e-04,-0.000499999999999994,-0.0111582777440874,-5.6231731582568,0.00424284394755658,-0.00200000000000003,0.109999999999985,-0.000659999999999994,-3.13,0.0202411599553165,-1.82000000000001,0.00107344824741562,0.000502450817447165,-0.00169050000000001
"2000-11",0.00484581497797354,-3.7454364579682,-2.74000000000001,0.0317215159795652,0.0002379672063798,0.000506999999999994,0.048291,-0.000300000000000002,-0.000600000000000003,0.00662332883601113,-2.9165357798864,0.00367582038753521,0.068,-0.0400000000000063,-0.00052,-2.06,-0.00326374078603986,-0.989999999999995,0.00112226627646465,0.00513664263453682,0.000342100000000005
"2000-12",0.0109601052170101,-1.92155318620571,-1.44,0.0715108245048366,-0.000630771776508638,-0.00152799999999999,0.048268,-0.0026,-0.0024,0.0249786767393689,-0.144301632427798,-0.0140053213151031,0.092,0.140000000000015,-0.00267,-0.349999999999994,-0.0487842682553233,0.319999999999993,0.00042829314879454,0.000478656890542721,0.0040312
"2001-01",0.0155030355594103,-0.648497060627093,-0.399999999999991,-0.00128962923159592,-0.00182908331034121,-0.001685,0.047559,-0.00140000000000001,-0.0012,0.0287684260580123,2.382424077343,-0.0031652678892657,0.124,1.41,-0.000990000000000005,0.719999999999999,-0.0411733664539469,1.13000000000001,0.00084000065864686,0.00322242589244449,-0.00140000000000001
"2001-02",-0.00309597523219818,-0.535036203719599,-0.299999999999997,-0.00484235446034653,0.00163055391066221,-0.000149000000000003,0.049925,-9.99999999999959e-05,0,-0.00693321007626546,2.6973623583425,0.00183815327862885,0.19,0.179999999999993,-0.000139999999999994,1.08,0.0190323259415754,1.27,0.00099742015551083,-0.00416044115990742,-0.000599999999999996
"2001-03",-0.000749625187406178,-0.0552179886059889,0.0499999999999972,-0.0449826989619377,-0.0015064498984497,-0.000472,0.047814,-0.000800000000000002,-0.000800000000000002,-0.00127996276471953,3.43867246807001,-0.00029106686400486,0.172,0.0600000000000023,-0.000900000000000005,1.7,0.0144027790158821,1.67999999999999,0.00047758551535684,0.00361576180699361,5e-04
"2001-04",0.000214339299110522,0.681229155623001,0.570000000000007,0.00498188405797095,0.0036722667460631,-0.000265999999999995,0.050642,0.0012,0.0013,-0.00640801584527551,4.20032910244539,0.00104710637936308,0.227,0.129999999999995,0.00190000000000001,1.76000000000001,0.0162223355200053,1.66,0.00027172076715979,0.000602832986451116,-0.0025
"2001-05",-0.0064288010286081,0.553515432202403,0.609999999999999,-0.0446146913023884,0.00194991623358815,-0.000452999999999995,0.046536,0.00150000000000001,0.0017,-0.012781425891182,3.22081492971191,-0.0022170273979104,0.092,0.0300000000000153,0.00205,1.61999999999999,0.0220013109132335,1.54000000000001,-0.00100805080298607,0.00556702958275358,0.0015
"2001-06",-0.00528415830906948,-1.3566192490044,-0.929999999999993,0,-4.578181040816e-05,-0.00183100000000001,0.045395,-0.000700000000000006,-5e-04,-0.00997743199904977,-0.414581216846898,-0.00292999175226499,0.082,0.169999999999987,-0.000510000000000004,0.280000000000001,0.0239527629883489,0.609999999999999,-0.00035729275498962,-0.000330646176248135,0
"2001-07",0.00498699045967044,-0.758009410616893,-0.569999999999993,0.0324292452830188,-0.00019707147606811,0.000135000000000003,0.045055,0.000100000000000003,0.000199999999999999,0.00575884823035389,0.380302253175202,-0.00364959536345276,0.158,0.189999999999998,1.99999999999992e-05,0.680000000000007,-0.00849668469913589,0.789999999999992,-0.00196991043275246,3.26317316317219e-05,-5e-04
"2001-08",0.0124056094929881,1.6228756485028,1.25999999999999,0.0460308395202742,-0.000197651142443581,-0.001136,0.044913,-0.002,-0.00199999999999999,0.0214720267207442,4.2078532035902,-0.00142111614726945,0.121,-0.0300000000000011,-0.00192999999999999,2.38,-0.0450837682051635,1.96000000000001,0.00046392602841954,-0.00562079023551779,0.001
"2001-09",0.00351624933404393,2.5404347885691,1.83999999999999,-0.00294824197423005,-0.00017639509741942,-0.00370600000000001,0.039865,-0.000400000000000005,-0.00010000000000001,0.00350344505430344,5.6837930645401,0.00179051569202245,0.12,0.140000000000001,0,3.23,-0.0115121293332925,2.47,-0.00110691342739115,0.000931477952168742,-0.0118
"2001-10",-0.00116797621575726,3.2620543546532,2.52,-0.00974701566093528,0.00160561707616803,-0.00383,0.039713,-0.00219999999999999,-0.0025,0.000930990340975102,7.0327978669997,-0.00309338415721876,0.14,-0.00999999999999091,-0.00214,3.39999999999999,0.00731625201490571,2.55,-0.000166093419462859,-0.00106525260848716,0.000299999999999998
"2001-11",-0.00488997555012216,2.2265107031418,1.88000000000001,-0.0159256801592568,0.00157904661711906,-0.002142,0.035073,-0.0014,-0.0014,-0.00988257179397756,5.1424854302127,-0.00253461361620767,0.076,-0.039999999999992,-0.00145,2.54000000000001,0.0198164320283236,1.97,-0.0001769994164318,0.00115862403541001,0.000300000000000002
"2001-12",-0.00181604529430623,1.05193019663291,0.989999999999995,-0.0095527084738144,-0.000972904261749601,-0.000407999999999999,0.033389,0.0024,0.00219999999999999,0.00469704086425549,3.53813830144139,0.00367265297792776,-0.0409999999999999,0.179999999999993,0.0027,1.56,-0.00518164062443016,1.30000000000001,0.0011961840686884,-0.000211867503445449,-0.0053
"2002-01",0.00203339041095885,-0.148769550945701,0.0899999999999892,-0.0199704981277657,0.0022138752924354,-6.09999999999986e-05,0.032936,0.000899999999999998,0.0011,-0.0028050490883591,0.989550428064803,0.0216701922459676,-0.234,0.0299999999999869,0.000790000000000006,-0.290000000000006,0.0116269284110377,-0.13000000000001,-0.0102944362747002,-0.00431943205613883,-0.0023
"2002-02",-0.00501975862437254,-0.198978433465001,-0.0600000000000023,0.00162093319439616,0.00074236748986669,0.000182999999999996,0.03283,0.000699999999999999,0.000700000000000006,-0.0066807313642756,0.686478425492993,-0.0039857920746324,-0.364,-0.0999999999999943,0.000559999999999998,-0.379999999999995,0.0137829345653691,-0.219999999999999,-0.00228377027912429,0.00261911692426406,0.0026
"2002-03",-0.000536711034778814,-0.125278150315012,-0.0600000000000023,0.00843833082880585,-2.79115816576621e-05,0.000337000000000004,0.03264,0.0023,0.00219999999999999,0.00212389380530986,1.3907470468189,0.00402341806071477,-0.41,0.0600000000000165,0.00247,-0.0600000000000023,-0.006759372456699,0.0900000000000034,0.00409685018504487,-0.00123872072144404,-0.0036
"2002-04",-0.0015035978949629,-0.412732739896796,-0.219999999999999,0.0325538743695553,-0.00638339338651163,0.000160999999999994,0.033162,0,0,0.00317908866125038,2.12729074618041,-0.000783473287447201,-0.44,-0.0500000000000114,-0.000220000000000005,1.14999999999999,-0.0114632251323918,1.32000000000001,0.00836968578862866,0.00631786001719648,0.0019
"2002-05",0.00935785737334638,1.13848355656441,0.719999999999999,0.0420737122557726,-0.00154384510165754,0.000602000000000005,0.0331,-0.000100000000000003,0.000100000000000003,0.0151408450704225,5.40663552383009,-0.00136015715562273,-0.394,-0.219999999999999,0.000560000000000005,2.78,-0.0341985897332925,2.37,0.00263586254723163,-0.00264800463535518,-0.0048
"2002-06",0.00916453537936923,2.5120009917859,1.47999999999999,0.0626398210290828,-0.000959187013086174,-3.10000000000032e-05,0.033485,-0.0013,-0.0014,0.0193085905885073,7.9507142056014,-0.00189486863365428,-0.431,-0.140000000000001,-0.00144,3.99000000000001,-0.0401148255621577,2.98,-0.00080893119781339,-0.000358960872789653,-9.99999999999994e-05
"2002-07",0.0120380147835268,3.1822439786929,1.92999999999999,-0.019248120300752,0.00055975325007927,-0.000539999999999999,0.033017,-0.0017,-0.0015,0.0112295825771327,7.52668223836359,-0.00291176157747959,-0.456,-0.199999999999989,-0.00169,3.33,-0.0354697366915225,2.05000000000001,-0.0173436849265383,-0.00727893060166408,-0.0038
"2002-08",-0.00500834724540911,1.6458419837911,0.700000000000003,0.00511090667484404,-6.74391297902371e-05,-0.000580999999999998,0.032927,-0.0028,-0.0029,-0.00459899046550771,5.36935679697859,0.00347267034693868,-0.464,0.0799999999999983,-0.00282,2.14999999999999,0.0140005639858825,1.22,-0.00192838063960077,0.00557892254281002,-4e-04
"2002-09",0.000524328859060397,1.4286631568631,0.590000000000003,0.00274585579172171,-0.00186523043177528,-0.000418000000000002,0.033186,-0.00219999999999999,-0.002,0.00112688753662393,5.1650034076348,-0.000986360182795469,-0.52,-0.13000000000001,-0.00214000000000001,2.29000000000001,-0.00345851082623061,1.5,0.00459217413439225,-0.000399294765871058,5e-04
"2002-10",-0.00136254061419139,1.57238272666299,0.560000000000002,0.000405679513184598,-0.0017835187952913,-0.000488000000000002,0.033004,0.000999999999999994,0.000600000000000003,0.00213867627194952,5.36980985490671,0.00203866426492155,-0.543,-0.0700000000000074,0.000830000000000004,3.28,-0.000365983897795519,2.46000000000001,0.0130028320885233,0.00794190542432372,-0.0012
"2002-11",0.00272879932829562,2.2880429230466,1.05,0.00638686131386867,-0.00197153279142976,-0.001372,0.033043,-0.000300000000000002,-0.000200000000000006,0.0076378748736381,7.12146779517289,-0.00015923281437551,-0.513,-0.129999999999995,-0.00025,4.17,-0.0197987615519866,3.13,0.00434454095025289,-0.00561227507642339,6e-04
"2002-12",0.00209336403600568,2.67666482683549,1.29000000000001,0.0564118061851515,0.001987109047459,-0.001831,0.030945,-0.0019,-0.0018,0.00769145022851414,7.64684738971741,0.00482555414850141,-0.476,-0.200000000000003,-0.00192,4.3,-0.0167678324579248,3.08,-0.00234348979568547,-0.00033635240905815,-0.0015
"2003-01",0.0141006893670359,3.82517600891529,2.05000000000001,0.0313721750739009,-0.00111487667537163,-0.001092,0.027868,-0.0019,-0.0018,0.0190265486725663,9.88022083232001,-0.0192488664375613,-0.236,-0.259999999999991,-0.00174,5.13000000000001,-0.0420120830837871,3.47,-0.00561031352325392,-0.00145002610804124,0.000399999999999999
"2003-02",0.00700381089710578,5.01644257335481,3.03,-0.00314349112426027,0.00124649226762261,-0.001443,0.027635,-0.0017,-0.0017,0.00976986539296565,12.2113411230819,0.0036807714411977,-0.145,-0.00999999999999091,-0.00218,5.64,-0.0136260012595566,3.89999999999999,0.00054285013085574,-0.000592491484670459,1e-04
"2003-03",0.00112508949575529,5.0930134273282,3.27000000000001,0.0104804303468744,-7.07218622642949e-05,-0.001575,0.02749,0.000699999999999999,0.000399999999999998,0.00473016555579453,12.5799252211055,-0.005005439940698,-0.025,-0.15000000000002,0.000419999999999997,5.68000000000001,-0.00114756233402891,4.03,-0.000817322883332441,0.000615668280344832,-0.0032
"2003-04",-0.00265631385369836,5.0229150206234,3.36,0.0216613125286829,0.00280200249564139,3.30000000000018e-05,0.025605,0.00199999999999999,0.0014,0.00267494115129474,12.7927682158424,-0.00579451726838278,0.057,-0.34999999999998,0.00219,5.40000000000001,-0.00711655905314479,3.89999999999999,0.0031226356359054,-0.00116374288653168,-6e-04
"2003-05",0.0137266953493136,5.2893774294152,3.82000000000001,0.0620788788069355,-0.00261856354186718,-0.001328,0.025571,-0.00319999999999999,-0.0034,0.0277451712730765,13.7069971280073,-0.00282726112167551,0.015,0.189999999999984,-0.00319000000000001,5.58000000000001,-0.0604967893376223,4.16999999999999,-0.00242485613545736,-0.0014553572493787,-1e-04
"2003-06",0.0033346806790624,4.74718756650459,3.62,-0.0334122821857553,0.00134276756901852,-0.002486,0.022133,-0.0021,-0.0021,0.00051915688921178,11.4316735452902,0.00063632581415531,0.013,-0.379999999999995,-0.00191,4.67,-0.00857113657694664,3.65000000000001,-0.00060410317158713,0.000317424959078467,3e-04
"2003-07",-0.00362574277369321,3.27017930642781,2.74000000000001,-0.00953881158659331,-0.00094214143515269,-0.000219,0.020783,0.003,0.00319999999999999,-0.00975508509755085,9.82944334283671,-0.00317391040398899,0.018,0.0899999999999892,0.00313999999999999,3.58,0.0265926136399306,3.27,-0.000537189893980901,-0.00267614225803161,-5e-04
"2003-08",-0.00434650763165878,3.3046650479998,2.85000000000001,-0.0345467397066619,0.000695140740437482,0.000104,0.020981,0.0018,0.0016,-0.00765038775937965,9.5114016213282,-0.00045994627069846,0.029,-0.159999999999997,0.00149000000000001,3.5,0.0196273674361789,3.26000000000001,-0.00014031456656411,0.000426767180018138,0
"2003-09",-0.00111675126903554,3.17624668740301,2.69,0.0663494097190447,0.000377545986072546,6.89999999999996e-05,0.020209,0.000200000000000006,0.000300000000000009,-0.00042243109092821,9.184061266881,-0.00434320191204859,0.084,0.0300000000000153,0.000269999999999999,3.25999999999999,-0.00937493261131706,3.02000000000001,-0.00058257968729552,-3.96274115527572e-05,3e-04
"2003-10",0.00376054477081,3.4118689990898,2.90000000000001,-0.00257466529351191,0.00130227516049075,-3.69999999999988e-05,0.020148,5e-04,0.000599999999999996,0.0133122028526147,9.37981580178339,-0.00435487385226516,0.101,-0.170000000000002,0.000579999999999997,3.55000000000001,-0.0380789752745349,3.00999999999999,-0.0021435368161534,-0.00028583848535039,-1e-04
"2003-11",0.00162008910490075,3.409283107034,2.78,0.0320082601961797,0.00042342289847453,0.000153999999999998,0.01973,0.0012,0.0012,-0.00104264414555311,8.29650272322901,-0.00201339292796167,-0.091,0.109999999999999,0.00139,3.5,-0.00148317295181877,2.92,-0.0014214604605325,0.000166641557837468,1e-04
"2003-12",0.0095026283865749,4.06991058961921,3.3,0.0530265132566281,-0.00060515759668417,-0.000126999999999999,0.020567,-0.000600000000000003,-5e-04,0.0203527815468114,9.088135806124,-0.00635324157442972,0.018,-0.120000000000005,-0.000830000000000004,4.03999999999999,-0.0472287675463897,3.22999999999999,-0.00017789990121676,0.000391815864578327,-2e-04
"2004-01",0.00670939315041053,3.43438846586911,2.78999999999999,-0.0194774346793349,-0.000760316063770663,-0.000567999999999999,0.020214,-0.00149999999999999,-0.0012,0.00613747954173482,6.97947865543399,-0.00083055176750077,-0.058,0.0499999999999972,-0.00144999999999999,3.27,-0.0250392025420594,2.65000000000001,-0.0021463666659344,-0.00287274960953648,1e-04
"2004-02",-0.000198945588381516,2.681133976734,2.12,0.00274547803617575,-0.0007093297062223,-0.000189999999999999,0.020315,-0.000600000000000003,0,-0.00264335095567314,4.732012121533,-0.0009393403604058,0.021,0.0900000000000034,-0.00059,2.77,-0.00167210304777854,2.2,-0.00028751615985125,0.000713484909839989,-1e-04
"2004-03",-0.0106457068948365,1.661840077047,1.25,-0.0156224834917057,-0.00179846032118382,-0.000417000000000001,0.020057,-0.0019,-0.0019,-0.012538226299694,2.388262242225,0.00025278605627738,-0.048,-0.219999999999999,-0.00188,1.86,0.0304594703281222,1.61,-0.00044709999712119,-5.3023344828113e-05,1e-04
"2004-04",-0.00532984714400642,1.4531025754102,1.00999999999999,-0.022660340314136,0.00325411230548845,0.000199999999999999,0.02078,0.0018,0.0019,-0.0110457313925881,0.263072357643992,-0.00010874736915155,-0.094,-0.0400000000000063,0.00193,1.55,0.0220536647186387,1.31,0.0013543448023244,0.00345030819916559,2e-04
"2004-05",0.00576281468001216,0.752066253918997,0.409999999999997,0.0210094584414497,0.00255181886532361,0.000371000000000003,0.020152,0.00150000000000001,0.00140000000000001,0.00668058455114817,-2.046134636678,-0.0010341048001161,0.03,-0.0499999999999972,0.00244,1.16999999999999,-0.00131635687069154,1.03,0.00083997318145691,0.000403250266916485,-2e-04
"2004-06",-0.000402090872537286,0.348157151915998,0.0600000000000023,-0.00352516806033776,-0.00179761387640288,0.000267999999999994,0.020277,0.000899999999999998,0.000599999999999996,0.000414765657403615,-1.439952525576,0.00172707410085784,0.064,0,0.00050999999999999,1.22,-0.0111046950346945,1.09,0.00082279530925179,-8.1590843165238e-05,0.0026
"2004-07",0.00603378921963005,1.25291780902799,0.819999999999993,-0.00954339777869195,0.00187661225738099,3.30000000000052e-05,0.020677,-0.0011,-0.0012,0.00362769485903813,0.187556206257,0.00657411768066807,0.082,-0.199999999999989,-0.00115999999999999,1.68000000000001,-0.00938771138514782,1.38,-0.0008526884375143,-0.00067900909335697,-0.0014
"2004-08",-0.0015993602558978,1.46955513498099,0.97999999999999,0.00598056316969853,-0.000861927525920963,-1.69999999999997e-05,0.020405,-0.0016,-0.0016,-0.00092946400908811,1.09658306151699,5.193865960748e-05,0.048,0.149999999999991,-0.0016,2.03,0.00592941397604707,1.63,0.00103450345189931,0.00148880644114841,-4e-04
"2004-09",0.000400480576692175,1.50597193745999,1.2,0.0246057303278011,-0.000442017904531577,4.29999999999944e-05,0.020518,-0.000599999999999996,-0.000699999999999992,0.0038246847219352,1.882312328946,-0.00125586818925686,0.07,0.039999999999992,-0.000559999999999998,2.29000000000001,-0.00291148679832087,1.91,0.00033934874148326,-1.07917182674073e-05,0.0036
"2004-10",0.00710568454763805,1.889980994621,1.7,0.0264324280763963,0.00263159684205158,0.000287000000000003,0.021114,-0.0013,-0.0013,0.00916486458655141,1.92217843421901,0.000244765635450502,0.075,0.13000000000001,-0.00126,2.22999999999999,-0.0205651203142222,2.04000000000001,0.000237440706352601,0.00118973160443655,0.000399999999999999
"2004-11",0.00496869720759219,2.236406039584,1.84999999999999,0.0438093742639554,-0.00200795743057469,0.000230000000000001,0.02085,-0.0013,-0.0013,0.0119387755102041,3.70596236966,0.00104513815764845,0.263,-1.4210854715202e-14,-0.00119,2.64999999999999,-0.0395819345903279,2.26000000000001,0.00030922051911527,0.00220682963277035,-0.0013
"2004-12",-9.88826263225162e-05,1.31035790547199,1.15000000000001,0.0245204964272283,-0.00217183130987077,2.90000000000012e-05,0.020535,-0.0019,-0.0019,0.00937783603912457,2.242557304581,-0.00125430549171463,0.222,-0.309999999999988,-0.00213000000000001,1.76000000000001,-0.0311046532115843,1.61,-0.00029208737084637,-0.000386642674571203,0.001
"2005-01",-0.000692246835443111,0.629368607307995,0.879999999999995,-0.0430218045664782,0.00268352277629415,-0.000278,0.020771,-0.000600000000000003,-0.000699999999999999,-0.00759240759240754,1.186971052828,-0.00356617359813454,0.172,-0.439999999999998,-0.000739999999999998,1.09,0.0233045337703182,1.42,-0.000854527237414899,0.00221848370355625,5e-04
"2005-02",-0.00188025729836716,0.581509224613001,1,0.0170310701956271,-0.00106103552627732,-7.10000000000016e-05,0.020585,-0.000399999999999998,-0.000200000000000006,-0.00563720555667402,1.24823524665699,0.0009585211017897,0.138,-0.0600000000000023,-0.000109999999999999,0.810000000000002,0.00634713027544298,1.46000000000001,0.0004427004826546,-0.00107001061910297,3e-04
"2005-03",0.00545310331152082,2.036121073323,2.08,-0.0221015312665008,0.0032193494993631,-1.10000000000006e-05,0.020567,0.0018,0.0019,0.00556792873051215,2.603441486376,-0.00257677266678423,0.18,0.120000000000005,0.00142,1.84999999999999,-0.0115129163614898,1.92999999999999,0.00114776614130958,-8.7075183330764e-05,0.0012
"2005-04",-0.0041416033921704,2.11297214504499,2.10000000000001,-0.000539956803455643,-0.00388255715087029,0,0.020757,-0.0013,-0.00159999999999999,-0.00785261250377534,3.130164189132,0.00040209403091726,0.085,0.019999999999996,-0.00212,2.3,0.018273514032638,2.31,-0.002956030118837,-0.00200794966226905,-0.0011
"2005-05",-0.00455490642637879,1.15409208316299,1.43000000000001,-0.0483136528517404,0.00092664068303388,-0.000115999999999998,0.0207,-0.0018,-0.0017,-0.0073059360730594,1.99708810865801,0.00344895569728323,0.044,-0.109999999999999,-0.00173,1.16000000000001,0.0204903841904136,1.58,0.00087209330457666,-0.00028308290397215,2e-04
"2005-06",-0.00875360588878937,0.428073807349008,0.989999999999995,-0.0193820452518044,0.00226812426797576,-0.000145999999999997,0.020623,-0.0017,-0.00170000000000001,-0.0189103546969231,-0.190610338883005,0.00045072429040963,0.067,0.0799999999999983,-0.0017,0.179999999999993,0.0432024073318344,1.08999999999999,-0.00063208454406097,-0.00268842793356586,-8e-04
"2005-07",0.00541896638233808,0.545847424100998,1.09,8.26993053257841e-05,0.00089330677220193,8.39999999999973e-05,0.020729,0.000300000000000002,0.000400000000000005,0.00239633256928506,0.459729103317002,-0.00187694676698982,0.052,-0.0200000000000102,0.00135,0.0600000000000023,0.00894546141033881,1.13000000000001,0.0001762068034813,-4.15913398463796e-05,5e-04
"2005-08",0.00119772432378484,0.695103114645008,1.24000000000001,0.00868270900520951,-0.000247024542769791,0.000130999999999996,0.020609,0.000200000000000006,9.99999999999959e-05,0.00478120777465962,0.203524417296009,-0.00275799875519743,0.114,-0.11999999999999,0.000139999999999994,0.25,-0.0199327020575839,1.19,-0.00061522578758861,-0.00138159237428383,0
"2005-09",-0.0054830026916558,0.106452374180009,0.670000000000002,-0.0127889818002952,8.8068723593673e-05,6.60000000000036e-05,0.020941,-0.0016,-0.00169999999999999,-0.00320678597289747,-0.360756302214995,0.00537503299036752,0.102,0.0100000000000051,-0.00167,0.129999999999995,0.0040574427330613,1.14,0.00098674081846338,0.000135823218159119,0
"2005-10",-0.0058139534883721,-1.02108407097801,-0.310000000000002,-0.00157781099485133,-0.00149968460404699,0.000574999999999999,0.020671,0.0017,0.0016,-0.00415110004151109,-1.403335048714,-0.0014847046623957,0.058,-1.4210854715202e-14,0.00163,-0.560000000000002,0.0178600497914898,0.780000000000001,0.0012611541079988,0.00077905148299511,-0.000200000000000001
"2005-11",-0.00211736237144589,-1.755326336048,-0.640000000000001,-0.0211261748315728,0.000764016943873687,0.001643,0.020859,0.002,0.0019,-0.00646102542726124,-3.50836069839501,0.00139404819253986,0.09,0.0200000000000102,0.00199000000000001,-1.31,0.0199985712502557,0.450000000000003,0.00044530619436696,-0.00107253183271962,0.000200000000000001
"2005-12",-0.00161665151055868,-1.88356736280099,-0.700000000000003,0.00237913161695968,0.00116444958381173,0.00112,0.022757,-0.000900000000000005,-0.001,0.00104887770085993,-4.39165126613,-0.00038429684077132,0.009,0.239999999999995,-0.00125,-1.31,-0.00556859142861088,0.550000000000011,0.0004502360979766,0.000476091744253955,0
"2006-01",0.00303612994636171,-1.46410820167,-0.629999999999995,0.0272103077053489,-0.0115534446611248,0.000387999999999996,0.023264,-0.000299999999999995,-0.000199999999999999,0.00607711651299248,-2.525750259132,0.00446035246061484,0.096,-0.289999999999992,-0.000260000000000003,-0.310000000000002,-0.0212905983123157,1.11999999999999,0.000826587474039799,-0.00045616768058777,0.0012
"2006-02",-0.00343053173241858,-1.700109864927,-0.780000000000001,-0.0200528139957089,0.00013754338979523,0.000887000000000002,0.023495,0.0016,0.0017,-0.00583211830868569,-2.026175808324,-0.0001864399586826,0.09,-1.4210854715202e-14,0.00149,-0.409999999999997,0.0149404201499612,1.00999999999999,0.00022469221678163,0.00178416560025045,0.0016
"2006-03",0,-2.194562872031,-1.21000000000001,0.0192842105263158,-0.00452063007176382,0.001222,0.0252,0.0018,0.0016,0.00471401634192326,-1.393954991773,0.00165115385073092,0.044,0.0200000000000102,0.0018,-0.339999999999989,-0.00760857155131678,1.18000000000001,-0.00059438150814016,-0.000499087621237444,0.0012
"2006-04",0.00415105801356708,-1.45197680714,-0.63000000000001,0.0357732980832783,0.00168877277011572,0.000712000000000001,0.026283,0.0028,0.00259999999999999,0.00802835992075912,0.561570846866005,0.00671830626956014,0.091,0.129999999999995,0.00264999999999999,0.109999999999999,-0.0204428910403284,1.38,0.0017843824816201,0.000326447517691241,0.0019
"2006-05",0.00826779592659799,-0.244905398372993,0.019999999999996,0.0264018505224535,-0.00046777618356957,0.000951999999999998,0.025768,0.000599999999999996,0.000700000000000006,0.00972279685560618,1.392518808022,-0.00215647743746359,0.099,0.0900000000000034,0.000430000000000007,1.28,-0.0384301869742134,1.80000000000001,-0.00076412237787307,0.000787724673600589,-6e-04
"2006-06",0.000799999999999912,0.585746572121991,0.480000000000004,-0.0120453838980416,-0.00175178816951412,0.000967000000000003,0.026977,0,-0.00010000000000001,0.000921942224953787,3.57889990445901,0.00032594681115643,0.072,0.0300000000000011,8.99999999999998e-05,2.5,0.00874473425681388,2.38000000000001,0.00014553150499107,0.00259190855742952,0.0011
"2006-07",0.00319744204636296,0.23711320877301,0.109999999999999,0.00424762054589789,-0.00254792865683567,0.001165,0.028138,0.000300000000000002,0.000200000000000006,0.00102343670044025,3.297800368314,0.00776676520372999,0.113,-0.0799999999999983,0.000210000000000002,2.56999999999999,-0.00243101749568664,2.25999999999999,0.000717827058712699,-4.60316848741404e-05,0.000300000000000002
"2006-08",-0.00109561752988052,0.0769452149659884,0.00999999999999091,0.00657946267721465,0.000708605485795283,0.001243,0.029683,-0.0012,-0.0012,0,2.837723654182,0.00190382109849278,0.117,0.310000000000002,-0.000910000000000001,2.12,-0.00917882403943293,1.98,-7.13088808785997e-05,-0.00019964163528368,3e-04
"2006-09",-0.00398843354272616,0.290334940142003,0.209999999999994,-0.0148626566025989,-0.00143021558750286,0.001089,0.03041,-0.0012,-0.0013,-0.00224925876699722,3.18929891693099,0.0027728696916528,0.098,0.00999999999999091,-0.00125,1.8,0.00608207933281713,1.7,-0.00104359668279126,-0.000692390987185358,0.0028
"2006-10",-0.00450495545099616,0.354306744788005,0.36999999999999,0.00284360189573474,-0.000579706399479323,0.00166599999999999,0.032782,0.000399999999999998,0.000399999999999998,-0.00379137206681013,2.93776041527799,0.000632383587500052,0.091,-0.0199999999999818,0.000419999999999997,1.54000000000001,0.00882587427947001,1.45999999999999,-0.0013326183029947,-0.00062033821723008,-0.000199999999999999
"2006-11",0.00462590506838301,0.991851976507007,0.810000000000002,0.0396975425330812,-0.000188098484459972,0.000952000000000001,0.033277,-0.000699999999999999,-0.000700000000000006,0.00596585064801469,4.302158711453,0.00445686550709867,0.11,-1.4210854715202e-14,-0.000709999999999995,1.98,-0.020793726910064,1.64999999999999,-0.00061912624995713,0.00019831689646319,0.0028
